dit,noc,cbo,lcom,ca,npm,cam,ic,cbm,amc,avg_cc,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble,PredictedEnsemble,DSE_Prediction,DSE_Pred_Prob
1,0,38,18,3,9,0.333333333,0,0,18.92307692,0.8462,False,False,0.22956958881711825,False,0.4,False,0.4055359244468476,AdaBoost,AdaBoost,False,0.4055359244468476
1,0,6,0,4,1,1.0,0,0,0.0,1.0,False,False,0.09835889612403166,False,0.0,False,0.04182118754501735,AdaBoost,AdaBoost,False,0.04182118754501735
1,0,3,15,0,5,0.291666667,0,0,6.5,0.8333,False,False,0.16363324395930948,False,0.1,False,0.1523807836653066,AdaBoost,AdaBoost,False,0.1523807836653066
1,0,0,0,0,0,0.0,0,0,0.0,0.0,False,False,0.12942499322496798,False,0.0,False,0.06692043608552199,AdaBoost,AdaBoost,False,0.06692043608552199
3,0,10,1,2,3,0.5,0,0,17.0,1.0,True,False,0.21412537433758505,False,0.4,False,0.4292638974120468,AdaBoost,AdaBoost,False,0.4292638974120468
1,0,4,3,1,3,0.533333333,0,0,15.0,0.6667,False,False,0.4723566486918136,False,0.2,False,0.37620777553570656,AdaBoost,AdaBoost,False,0.37620777553570656
3,0,7,0,1,3,0.458333333,1,1,9.0,0.8333,False,False,0.15394725048586064,False,0.3,False,0.3298121403211733,AdaBoost,AdaBoost,False,0.3298121403211733
1,0,8,0,8,1,1.0,0,0,0.0,1.0,False,False,0.1056066758541816,False,0.0,False,0.07124599618310601,AdaBoost,AdaBoost,False,0.07124599618310601
3,0,10,0,2,2,0.3,1,1,10.85714286,0.7143,False,False,0.15829852665051933,False,0.3,False,0.32580410536401144,AdaBoost,AdaBoost,False,0.32580410536401144
2,0,3,4,2,2,0.444444444,1,1,17.0,0.5,False,False,0.12636928320906934,False,0.1,False,0.15913748336975955,AdaBoost,AdaBoost,False,0.15913748336975955
1,0,7,30,1,5,0.375,0,0,9.222222222000001,0.6667,False,False,0.14879055072658773,False,0.3,False,0.32566964167188245,AdaBoost,AdaBoost,False,0.32566964167188245
1,0,6,10,1,8,0.333333333,0,0,19.22222222,1.8889,False,True,0.5878487915191226,False,0.3,False,0.3149860684788839,AdaBoost,AdaBoost,False,0.3149860684788839
1,0,23,181,3,22,0.123376623,0,0,12.27272727,1.4091,True,False,0.3729003658662029,False,0.3,False,0.3287556677440362,AdaBoost,AdaBoost,False,0.3287556677440362
1,0,4,3,0,3,0.833333333,0,0,5.0,0.6667,False,False,0.10127924861134124,False,0.0,False,0.08138236397099816,AdaBoost,AdaBoost,False,0.08138236397099816
4,0,10,3,3,9,0.283333333,2,3,9.6,0.9,False,False,0.4740813025273018,False,0.2,False,0.3686873144511297,AdaBoost,AdaBoost,False,0.3686873144511297
1,0,7,4,5,5,0.7,0,0,4.8,0.8,False,False,0.1319412865123282,False,0.0,False,0.23617646004224965,AdaBoost,AdaBoost,False,0.23617646004224965
1,0,4,10,0,5,0.36,0,0,4.6,0.8,False,False,0.1524359181716087,False,0.0,False,0.05136025098806505,AdaBoost,AdaBoost,False,0.05136025098806505
2,0,6,56,2,7,0.260416667,1,2,10.75,1.0833,False,False,0.4658441983885562,True,0.8,False,0.4923415392580175,AdaBoost,AdaBoost,False,0.4923415392580175
4,0,7,24,4,9,0.444444444,2,2,5.555555556,0.4444,False,False,0.14269036858991166,False,0.0,False,0.18614678146676725,AdaBoost,AdaBoost,False,0.18614678146676725
4,0,6,0,6,2,0.75,0,0,8.5,0.5,False,True,0.5326173961561224,True,0.7,False,0.4584441370498379,AdaBoost,AdaBoost,False,0.4584441370498379
2,0,8,52,1,11,0.321428571,0,0,14.23076923,0.5385,False,False,0.21161786704496188,False,0.3,False,0.2607211656164753,AdaBoost,AdaBoost,False,0.2607211656164753
1,1,7,75,1,12,0.276190476,0,0,8.0,1.0,True,True,0.5474609372330613,False,0.5,True,0.5456395862953214,AdaBoost,AdaBoost,True,0.5456395862953214
2,0,11,0,2,3,0.466666667,1,2,23.66666667,1.1667,True,False,0.11156482767765633,False,0.1,False,0.4747158314109377,AdaBoost,AdaBoost,False,0.4747158314109377
1,0,5,24,3,7,0.541666667,0,0,7.25,1.25,False,False,0.17528939953456493,False,0.5,False,0.3780076990908428,AdaBoost,AdaBoost,False,0.3780076990908428
1,0,9,12,3,7,0.275,0,0,23.33333333,1.3333,False,False,0.21161360877774285,True,0.8,True,0.5953132895593584,Voting,Voting,False,0.21161360877774285
2,0,2,0,2,1,1.0,0,0,3.0,0.0,False,False,0.42581028874667776,False,0.5,False,0.11757062835701115,AdaBoost,AdaBoost,False,0.11757062835701115
2,0,11,0,7,4,0.5,0,0,7.75,0.5,False,True,0.5038805300618201,True,0.8,True,0.55919587898095,AdaBoost,AdaBoost,True,0.55919587898095
3,0,6,3,1,2,0.666666667,1,1,6.333333333,0.3333,False,False,0.11318386645966727,False,0.2,False,0.31827276879999616,AdaBoost,AdaBoost,False,0.31827276879999616
3,0,38,320,3,20,0.17595307899999998,2,3,24.6875,1.7813,False,False,0.1496980312009242,True,0.6,False,0.4443973019982722,AdaBoost,AdaBoost,False,0.4443973019982722
1,0,22,1,22,2,0.833333333,0,0,0.0,1.0,True,False,0.14955424920102126,False,0.1,False,0.017087632242195287,AdaBoost,AdaBoost,False,0.017087632242195287
4,0,9,21,2,7,0.392857143,3,4,7.142857143,0.7143,False,False,0.08268748946571378,False,0.0,False,0.07937616893819267,AdaBoost,AdaBoost,False,0.07937616893819267
3,0,12,42,2,8,0.233766234,1,1,9.0,0.8333,True,True,0.5175498224977838,False,0.4,False,0.4463974533947707,Voting,Voting,True,0.5175498224977838
1,0,22,6,20,4,0.4,0,0,0.0,1.0,True,False,0.2017220615406569,False,0.1,False,0.2692068748055034,AdaBoost,AdaBoost,False,0.2692068748055034
1,0,13,39,5,11,0.272727273,0,0,7.818181817999999,0.9091,False,False,0.19591310521657448,False,0.3,False,0.3434234284722883,AdaBoost,AdaBoost,False,0.3434234284722883
1,0,0,0,0,0,0.0,0,0,0.0,0.0,False,False,0.12942499322496798,False,0.0,False,0.06692043608552199,AdaBoost,AdaBoost,False,0.06692043608552199
3,0,3,13,0,4,0.375,1,1,4.5,1.0,False,False,0.16998979651945134,False,0.0,False,0.0970337950394356,AdaBoost,AdaBoost,False,0.0970337950394356
2,0,9,159,4,15,0.233082707,1,3,4.473684211,0.8421,False,False,0.1161783265526492,False,0.0,False,0.12784887628278754,AdaBoost,AdaBoost,False,0.12784887628278754
1,1,6,0,1,6,0.30952381,0,0,5.333333333,0.8333,True,False,0.17411183528165053,False,0.5,False,0.3345242516723626,AdaBoost,AdaBoost,False,0.3345242516723626
1,0,0,0,0,1,1.0,0,0,0.0,1.0,False,False,0.09685060237523234,False,0.0,False,0.0433258570293294,AdaBoost,AdaBoost,False,0.0433258570293294
1,17,49,279,39,21,0.205128205,0,0,12.88461538,1.3846,False,True,0.9863986307284606,True,0.9,True,0.904004666716023,AdaBoost,AdaBoost,True,0.904004666716023
0,0,4,3,1,3,0.4166666670000001,0,0,20.66666667,1.6667,False,False,0.16914818848800936,False,0.1,False,0.2450256495814292,AdaBoost,AdaBoost,False,0.2450256495814292
1,0,60,1,60,2,0.833333333,0,0,0.0,1.0,False,True,0.5167348200310752,False,0.5,False,0.4916666973340658,AdaBoost,AdaBoost,False,0.4916666973340658
1,0,10,1,5,3,0.5,0,0,7.333333333,0.3333,True,False,0.12467078123549855,False,0.1,False,0.308847961189105,AdaBoost,AdaBoost,False,0.308847961189105
1,0,0,0,0,1,1.0,0,0,0.0,1.0,False,False,0.09685060237523234,False,0.0,False,0.0433258570293294,AdaBoost,AdaBoost,False,0.0433258570293294
1,0,1,22,1,8,0.458333333,0,0,5.125,0.875,False,False,0.16758274061567738,False,0.0,False,0.1926040854163001,AdaBoost,AdaBoost,False,0.1926040854163001
4,0,7,13,1,10,0.375,1,1,7.0,0.8,False,False,0.20982717042915056,False,0.0,False,0.07590544425457221,AdaBoost,AdaBoost,False,0.07590544425457221
2,0,7,0,1,4,0.4,0,0,18.0,1.0,True,False,0.2008891899503029,False,0.2,False,0.4361886394617976,AdaBoost,AdaBoost,False,0.4361886394617976
2,0,11,123,1,18,0.161111111,0,0,6.722222222,0.9444,False,False,0.2786239062609066,False,0.3,True,0.5334448740925667,AdaBoost,AdaBoost,True,0.5334448740925667
1,1,16,437,1,28,0.13399503699999998,0,0,7.0,1.0,True,True,0.8136091236289754,False,0.3,False,0.34058368693042224,Voting,Voting,True,0.8136091236289754
3,0,40,0,1,4,0.222222222,1,1,54.77777778,0.8889,False,False,0.148191280580334,False,0.1,False,0.2359773859671051,AdaBoost,AdaBoost,False,0.2359773859671051
2,0,9,124,4,13,0.235294118,1,3,4.764705882,0.8235,False,False,0.11014365111381348,False,0.1,False,0.16245696483768166,AdaBoost,AdaBoost,False,0.16245696483768166
1,0,2,1,1,1,0.75,0,0,2.5,0.5,False,False,0.09959111509756068,False,0.0,False,0.07885766979165172,AdaBoost,AdaBoost,False,0.07885766979165172
2,0,12,0,2,4,0.5,1,2,23.4,1.4,False,False,0.12011329226417385,False,0.2,True,0.5021284225682002,AdaBoost,AdaBoost,True,0.5021284225682002
1,0,0,0,0,1,1.0,0,0,0.0,1.0,False,False,0.09685060237523234,False,0.0,False,0.0433258570293294,AdaBoost,AdaBoost,False,0.0433258570293294
3,0,5,71,1,13,0.29333333300000003,2,6,9.6,1.1333,False,False,0.06792122670563211,False,0.1,False,0.13601747755875246,AdaBoost,AdaBoost,False,0.13601747755875246
1,0,7,6,6,4,0.583333333,0,0,0.0,1.0,True,False,0.14453289072053596,False,0.0,False,0.2961077220812608,AdaBoost,AdaBoost,False,0.2961077220812608
1,0,3,0,0,4,0.5,0,0,7.25,1.0,False,False,0.15154335346564082,False,0.2,False,0.2579385689679379,AdaBoost,AdaBoost,False,0.2579385689679379
1,32,37,63,34,7,0.377777778,0,0,14.46666667,1.4667,True,True,0.9957908558640428,True,0.7,True,0.6212987015557503,AdaBoost,AdaBoost,True,0.6212987015557503
1,0,11,10,6,4,0.28,0,0,7.2,0.8,False,False,0.16557898867276347,False,0.3,False,0.3358576204929298,AdaBoost,AdaBoost,False,0.3358576204929298
1,0,11,9,1,3,0.333333333,0,0,30.33333333,1.3333,False,False,0.18117770064517694,False,0.5,False,0.4052117484333136,AdaBoost,AdaBoost,False,0.4052117484333136
1,0,5,0,5,1,1.0,0,0,0.0,1.0,False,False,0.10213229287084988,False,0.0,False,0.03307719322792961,AdaBoost,AdaBoost,False,0.03307719322792961
1,0,3,0,1,3,0.666666667,0,0,5.666666667,0.6667,False,False,0.11966096845493306,False,0.0,False,0.20142569093801546,AdaBoost,AdaBoost,False,0.20142569093801546
3,0,15,50,2,9,0.333333333,1,1,11.83333333,1.1667,False,True,0.5303123078224824,True,0.6,True,0.5973824517237131,AdaBoost,AdaBoost,True,0.5973824517237131
5,0,4,4,0,3,0.4,1,1,8.0,0.75,False,False,0.20837168838795514,False,0.3,False,0.3622642857370554,AdaBoost,AdaBoost,False,0.3622642857370554
6,0,3,7,1,5,0.4166666670000001,0,0,11.66666667,1.1667,False,False,0.2874712210745064,False,0.3,False,0.4216329611642029,AdaBoost,AdaBoost,False,0.4216329611642029
2,0,5,7,1,2,0.36,1,1,8.5,0.8333,True,False,0.13305759503185774,False,0.2,False,0.37002123247005664,AdaBoost,AdaBoost,False,0.37002123247005664
1,0,2,10,0,4,0.333333333,0,0,15.2,0.8,False,False,0.1786967145000861,False,0.1,False,0.2398182140759308,AdaBoost,AdaBoost,False,0.2398182140759308
5,2,6,3,5,3,0.7777777779999999,0,0,4.333333333,0.0,False,True,0.5787876373201488,False,0.2,False,0.2831944465440902,AdaBoost,AdaBoost,False,0.2831944465440902
1,0,52,630,24,33,0.13888888900000002,0,0,8.5,1.2778,True,True,0.9061387536892576,True,0.9,True,0.6419243429692146,AdaBoost,AdaBoost,True,0.6419243429692146
2,0,15,25,6,14,0.273809524,0,0,6.642857143,1.0714,False,False,0.2976324815042582,False,0.2,False,0.3169512362208657,AdaBoost,AdaBoost,False,0.3169512362208657
1,0,5,0,4,1,1.0,0,0,0.0,1.0,False,False,0.09093728533961293,False,0.0,False,0.0256028652511084,AdaBoost,AdaBoost,False,0.0256028652511084
1,0,16,1,12,1,0.5,0,0,10.5,0.5,False,False,0.15730781488689302,False,0.5,False,0.3356509860566029,AdaBoost,AdaBoost,False,0.3356509860566029
1,0,4,0,2,2,0.666666667,0,0,9.0,1.0,False,False,0.13425322895283484,False,0.2,False,0.2775270631218037,AdaBoost,AdaBoost,False,0.2775270631218037
1,0,7,44,1,12,0.240740741,0,0,18.75,0.8333,False,True,0.5484572161709472,False,0.3,False,0.4369061999031938,AdaBoost,AdaBoost,False,0.4369061999031938
0,0,15,39,0,12,0.230769231,0,0,9.785714286000001,1.3571,False,False,0.1858499665346164,False,0.1,False,0.4668189038515771,AdaBoost,AdaBoost,False,0.4668189038515771
0,0,8,1,1,2,0.75,0,0,12.33333333,0.3333,False,False,0.06260141153495541,False,0.0,False,0.08355655193956317,AdaBoost,AdaBoost,False,0.08355655193956317
2,0,10,3,4,2,0.666666667,1,3,34.33333333,4.0,True,False,0.4298636775725144,True,0.8,True,0.613189092039285,AdaBoost,AdaBoost,True,0.613189092039285
4,0,11,21,4,7,0.392857143,3,4,5.428571429,0.5714,False,False,0.07651039126457508,False,0.0,False,0.07626299186615522,AdaBoost,AdaBoost,False,0.07626299186615522
1,0,2,6,0,3,0.5625,0,0,8.25,1.0,False,False,0.1516713642862265,False,0.0,False,0.16813466539692798,AdaBoost,AdaBoost,False,0.16813466539692798
0,0,3,1,0,2,0.666666667,0,0,6.0,0.5,False,False,0.07842983268832808,False,0.0,False,0.13739269354691888,AdaBoost,AdaBoost,False,0.13739269354691888
1,0,9,4,1,2,0.666666667,0,0,27.0,1.5,False,False,0.13308972376345324,False,0.2,False,0.10805583278044006,AdaBoost,AdaBoost,False,0.10805583278044006
2,1,15,28,3,11,0.241758242,0,0,8.0,0.7692,False,True,0.6029716474343636,True,0.7,False,0.4936342983723707,AdaBoost,AdaBoost,False,0.4936342983723707
5,0,5,0,2,3,0.5,0,0,5.333333333,0.6667,False,False,0.2729850393422428,False,0.5,True,0.5033315621296067,AdaBoost,AdaBoost,True,0.5033315621296067
2,0,7,1,0,2,0.6,1,1,23.0,2.0,True,False,0.1617122844292709,False,0.1,False,0.2125110210255161,AdaBoost,AdaBoost,False,0.2125110210255161
1,0,5,6,0,4,0.75,0,0,3.5,0.75,False,False,0.10869830396845832,False,0.1,False,0.0871685457604782,AdaBoost,AdaBoost,False,0.0871685457604782
2,0,21,73,2,10,0.214285714,1,1,14.73333333,1.2667,False,True,0.5324441566149479,False,0.3,False,0.4496125267896928,AdaBoost,AdaBoost,False,0.4496125267896928
1,0,7,4,1,2,0.5,0,0,15.75,0.5,True,False,0.1306557795946099,False,0.3,False,0.20196236106661647,AdaBoost,AdaBoost,False,0.20196236106661647
3,0,31,99,5,10,0.212962963,1,1,24.89473684,1.5263,False,True,0.5884883171787773,True,0.8,False,0.4696661567144221,AdaBoost,AdaBoost,False,0.4696661567144221
3,0,17,250,12,19,0.223602484,0,0,8.625,1.1667,False,False,0.4411220485062417,False,0.5,False,0.43905774010217785,AdaBoost,AdaBoost,False,0.43905774010217785
2,2,9,116,3,12,0.17857142899999998,1,1,7.142857143,1.1905,True,True,0.5916385514672174,False,0.5,False,0.4187572677508352,Voting,Voting,True,0.5916385514672174
4,0,3,1,0,1,0.666666667,1,1,5.0,0.5,False,False,0.16264604132770866,False,0.1,False,0.14257741225528708,AdaBoost,AdaBoost,False,0.14257741225528708
4,0,3,0,0,1,1.0,0,0,5.0,0.0,False,False,0.14140807530526595,True,0.6,False,0.2956087309149797,AdaBoost,AdaBoost,False,0.2956087309149797
3,0,4,1,0,1,0.75,1,1,3.5,0.5,True,False,0.45069811819324895,False,0.5,True,0.7876963883421807,AdaBoost,AdaBoost,True,0.7876963883421807
1,0,22,1,21,2,0.7,0,0,0.0,1.0,False,True,0.5068640653503569,True,0.6,True,0.5902374150627525,AdaBoost,AdaBoost,True,0.5902374150627525
5,0,3,0,2,2,0.666666667,0,0,9.0,0.5,False,False,0.2473782920260621,False,0.4,False,0.17415686679441464,AdaBoost,AdaBoost,False,0.17415686679441464
1,0,8,2,1,2,0.7777777779999999,0,0,31.25,1.5,True,False,0.11399650771197466,False,0.1,False,0.25008331963456193,AdaBoost,AdaBoost,False,0.25008331963456193
1,0,8,64,0,6,0.333333333,0,0,23.53846154,1.3077,False,False,0.18796747052182586,False,0.1,False,0.17938137860766354,AdaBoost,AdaBoost,False,0.17938137860766354
3,0,12,0,2,1,0.291666667,1,1,13.71428571,0.7143,False,False,0.17850177472505827,False,0.2,False,0.27303306725772386,AdaBoost,AdaBoost,False,0.27303306725772386
2,0,3,3,2,3,0.666666667,1,2,3.0,0.3333,False,False,0.34987022347171703,False,0.1,False,0.4179529314434048,AdaBoost,AdaBoost,False,0.4179529314434048
1,0,2,1,1,1,0.75,0,0,2.5,0.5,False,False,0.09947205823508687,False,0.0,False,0.11016456519426078,AdaBoost,AdaBoost,False,0.11016456519426078
2,2,29,2017,13,53,0.096801347,0,0,17.88059701,1.194,True,True,0.9542135272422859,True,0.6,True,0.5267903017900161,AdaBoost,AdaBoost,True,0.5267903017900161
1,0,22,47,2,9,0.358974359,0,0,35.64285714,3.2143,True,False,0.3187537935158137,False,0.2,True,0.5411812481841428,AdaBoost,AdaBoost,True,0.5411812481841428
3,0,9,11,1,9,0.257575758,1,2,10.81818182,0.7273,False,False,0.462145401112271,False,0.2,False,0.4326293445897794,AdaBoost,AdaBoost,False,0.4326293445897794
4,0,7,10,1,5,0.466666667,2,3,7.2,0.6,False,False,0.09329526293067554,False,0.0,False,0.1705056074628584,AdaBoost,AdaBoost,False,0.1705056074628584
3,0,3,3,0,2,0.666666667,0,0,9.0,0.3333,False,False,0.17553788542998425,False,0.2,False,0.3596309999118739,AdaBoost,AdaBoost,False,0.3596309999118739
5,0,16,0,1,2,0.25,3,6,56.0,0.8462,False,False,0.023384429968300462,False,0.1,False,0.13475929529961436,AdaBoost,AdaBoost,False,0.13475929529961436
2,0,7,24,0,9,0.4074074070000001,0,0,7.444444444,0.8889,False,False,0.2261029539690217,False,0.1,False,0.1933129589986473,AdaBoost,AdaBoost,False,0.1933129589986473
1,0,34,0,31,1,1.0,0,0,0.0,1.0,True,False,0.16094447306021015,False,0.1,False,0.3522400153882582,AdaBoost,AdaBoost,False,0.3522400153882582
2,0,2,4,1,4,0.75,1,2,4.75,0.5,False,False,0.34920837418256,False,0.1,False,0.24516730179473115,AdaBoost,AdaBoost,False,0.24516730179473115
1,0,11,143,4,19,0.169590643,0,0,5.684210526,1.0526,True,False,0.29846014226046386,False,0.5,False,0.2289141601042973,AdaBoost,AdaBoost,False,0.2289141601042973
3,0,6,347,1,29,0.166666667,1,5,10.26666667,0.9333,False,False,0.0450933257783172,False,0.1,False,0.1809077830178072,AdaBoost,AdaBoost,False,0.1809077830178072
1,0,4,1,2,2,0.833333333,0,0,0.0,1.0,False,False,0.10805357360186042,True,0.7,True,0.6438325372106195,Voting,Voting,False,0.10805357360186042
1,0,5,1,4,2,0.75,0,0,0.0,1.0,False,False,0.12268212018101775,False,0.1,False,0.20047679468516427,AdaBoost,AdaBoost,False,0.20047679468516427
3,0,5,0,1,3,0.5,1,1,4.0,0.75,False,True,0.5001431287668577,False,0.3,False,0.4841153699733312,AdaBoost,AdaBoost,False,0.4841153699733312
1,0,2,0,2,4,0.75,0,0,21.25,1.5,False,False,0.1471659051480439,False,0.25,False,0.22276150725222885,AdaBoost,AdaBoost,False,0.22276150725222885
3,0,1,0,0,1,1.0,0,0,3.0,0.0,False,False,0.11243477479546232,True,0.6,False,0.4318125883219625,AdaBoost,AdaBoost,False,0.4318125883219625
1,14,28,809,16,33,0.118466899,0,0,10.61904762,1.5714,True,True,0.6532582839199169,True,0.6,False,0.4940094927465455,AdaBoost,AdaBoost,False,0.4940094927465455
1,0,2,10,1,5,0.8,0,0,1.6,0.8,False,False,0.11349870586309513,False,0.0,False,0.21724597928147185,AdaBoost,AdaBoost,False,0.21724597928147185
1,0,12,9,0,7,0.35714285700000004,0,0,9.857142857000001,0.8571,False,False,0.17355604427093682,False,0.0,False,0.2412861572243401,AdaBoost,AdaBoost,False,0.2412861572243401
1,0,0,0,0,0,0.0,0,0,0.0,0.0,False,False,0.15998538548540572,False,0.0,False,0.08600045928174953,AdaBoost,AdaBoost,False,0.08600045928174953
5,0,4,0,1,3,0.5555555560000001,0,0,9.0,0.6667,False,True,0.6001048870931562,True,0.8,True,0.7510878052430137,AdaBoost,AdaBoost,True,0.7510878052430137
1,0,3,6,3,3,0.3,0,0,32.25,3.25,True,False,0.3433424372620348,False,0.4,False,0.4239930379393101,AdaBoost,AdaBoost,False,0.4239930379393101
3,0,1,0,0,1,1.0,0,0,4.0,0.0,True,False,0.11235068024464268,True,0.6,True,0.5267278685526092,AdaBoost,AdaBoost,True,0.5267278685526092
0,2,5,6,2,1,0.4,0,0,22.25,1.5,False,False,0.1812556608293222,False,0.0,False,0.04468998643921825,AdaBoost,AdaBoost,False,0.04468998643921825
4,2,14,334,2,24,0.187739464,0,0,7.586206897,1.4138,False,True,0.5610211920737033,True,0.6,False,0.4049047274210884,AdaBoost,AdaBoost,False,0.4049047274210884
3,0,4,1,0,1,0.75,1,1,3.5,0.5,True,False,0.45069811819324895,False,0.5,True,0.7876963883421807,AdaBoost,AdaBoost,True,0.7876963883421807
4,0,2,0,1,1,1.0,0,0,4.0,0.0,False,False,0.4796399017594927,True,1.0,True,0.5772540826193231,Voting,Voting,False,0.4796399017594927
1,0,41,626,18,36,0.116666667,0,0,6.944444444,0.9722,False,True,0.9065575244133098,True,0.7,True,0.6108221995520011,AdaBoost,AdaBoost,True,0.6108221995520011
5,0,2,3,1,3,0.7777777779999999,0,0,4.333333333,0.0,False,False,0.2150786086510605,False,0.2,False,0.40926458526341575,AdaBoost,AdaBoost,False,0.40926458526341575
1,0,1,0,1,1,1.0,0,0,0.0,1.0,False,False,0.08910144103534279,False,0.0,False,0.04609299766185849,AdaBoost,AdaBoost,False,0.04609299766185849
3,0,18,191,4,18,0.202020202,1,5,12.26086957,0.913,True,False,0.02746306990999145,False,0.0,False,0.038018913495178566,AdaBoost,AdaBoost,False,0.038018913495178566
1,0,10,26,2,2,0.452380952,0,0,23.125,2.25,True,False,0.23135341144954905,False,0.2,False,0.3850979760507037,AdaBoost,AdaBoost,False,0.3850979760507037
2,0,9,23,3,3,0.242857143,1,5,17.1,1.5,False,False,0.016017775221392336,False,0.1,False,0.388370152218692,AdaBoost,AdaBoost,False,0.388370152218692
2,0,7,6,2,5,0.333333333,0,0,5.6,0.8,False,False,0.2199315836103861,False,0.2,False,0.27399098153514245,AdaBoost,AdaBoost,False,0.27399098153514245
2,0,1,3,0,3,0.666666667,1,2,3.0,0.3333,False,False,0.05210741760190213,False,0.0,False,0.09551767820835756,AdaBoost,AdaBoost,False,0.09551767820835756
3,4,14,6,14,4,0.666666667,0,0,4.0,0.0,False,False,0.36000628690422304,False,0.4,False,0.4288394567967798,AdaBoost,AdaBoost,False,0.4288394567967798
0,0,4,1,0,2,1.0,0,0,8.0,0.5,False,False,0.04906056782084051,False,0.0,False,0.11254475352448202,AdaBoost,AdaBoost,False,0.11254475352448202
4,0,4,3,0,2,0.444444444,1,1,7.0,0.6667,False,False,0.20037964227700045,False,0.0,False,0.21639374743295692,AdaBoost,AdaBoost,False,0.21639374743295692
1,0,1,0,0,1,1.0,0,0,0.0,1.0,False,False,0.0867347605710509,False,0.0,False,0.055369374246151286,AdaBoost,AdaBoost,False,0.055369374246151286
2,0,1,0,0,4,0.583333333,0,0,4.25,0.5,False,False,0.16846668280689334,False,0.3,False,0.32005366751002634,AdaBoost,AdaBoost,False,0.32005366751002634
0,2,9,10,2,1,0.5,0,0,28.0,1.8,False,False,0.16356924037830275,False,0.0,False,0.08666121713745384,AdaBoost,AdaBoost,False,0.08666121713745384
1,0,6,0,1,2,0.6,0,0,9.5,0.5,True,False,0.4519461072244075,False,0.3,False,0.32696356858976844,AdaBoost,AdaBoost,False,0.32696356858976844
1,0,27,148,11,14,0.210526316,0,0,35.2,1.95,False,False,0.2801243964796392,True,0.7,False,0.4810232637361462,AdaBoost,AdaBoost,False,0.4810232637361462
1,0,15,1263,11,50,0.104444444,0,0,13.23529412,1.0,True,True,0.6049778027151336,False,0.4,False,0.49712483656589596,Voting,Voting,True,0.6049778027151336
1,0,6,4,1,4,0.5,0,0,4.5,0.75,False,False,0.14611713771954118,False,0.0,False,0.13340650293508702,AdaBoost,AdaBoost,False,0.13340650293508702
5,2,6,1,4,2,0.875,0,0,5.5,0.0,False,False,0.2265046917994336,False,0.3,False,0.2250766089312928,AdaBoost,AdaBoost,False,0.2250766089312928
4,0,9,22,2,8,0.3,2,3,6.25,0.625,False,False,0.11758285779097125,False,0.0,False,0.07454744036360543,AdaBoost,AdaBoost,False,0.07454744036360543
1,0,0,3,0,3,0.833333333,0,0,3.0,0.6667,False,False,0.10027060198196083,False,0.0,False,0.11461745903138912,AdaBoost,AdaBoost,False,0.11461745903138912
1,0,5,1,1,2,0.625,0,0,6.5,0.5,False,False,0.4488978031825703,False,0.5,False,0.3890916146460761,AdaBoost,AdaBoost,False,0.3890916146460761
1,0,14,0,14,1,1.0,0,0,0.0,1.0,False,False,0.4381560778698908,True,1.0,True,0.7642689449691841,Voting,Voting,False,0.4381560778698908
3,0,6,62,1,11,0.35416666700000005,1,3,7.166666667,0.9167,False,False,0.0804330883423716,False,0.0,False,0.03433378870314372,AdaBoost,AdaBoost,False,0.03433378870314372
1,0,30,136,21,15,0.344537815,0,0,16.0,1.4706,True,False,0.4230866036072381,True,0.8,True,0.6464266812447049,AdaBoost,AdaBoost,True,0.6464266812447049
3,0,3,8,1,4,0.533333333,1,2,8.8,0.8,False,False,0.4330985086198765,False,0.3,False,0.4761352197714668,AdaBoost,AdaBoost,False,0.4761352197714668
3,0,24,18,1,4,0.35,0,0,47.44444444,1.7778,False,False,0.2102704864442536,False,0.2,False,0.23193655829399645,AdaBoost,AdaBoost,False,0.23193655829399645
3,0,6,13,1,4,0.444444444,1,1,7.833333333,0.8333,False,False,0.1797410538721431,False,0.0,False,0.3630894175565447,AdaBoost,AdaBoost,False,0.3630894175565447
2,0,6,30,1,8,0.518518519,1,4,5.333333333,0.7778,True,False,0.02090994895143987,False,0.1,False,0.21265865011801208,AdaBoost,AdaBoost,False,0.21265865011801208
5,0,3,2,2,4,0.666666667,0,0,10.25,0.5,False,False,0.2523647095547488,False,0.3,False,0.4413957414532569,AdaBoost,AdaBoost,False,0.4413957414532569
2,6,11,7,6,5,0.375,0,0,6.833333333,1.0,True,True,0.9053207700912278,False,0.4,False,0.32947670720427585,Voting,Voting,True,0.9053207700912278
2,1,8,27,2,12,0.323076923,1,5,11.92857143,1.2143,True,False,0.02031377775881428,False,0.1,False,0.30388604996088137,AdaBoost,AdaBoost,False,0.30388604996088137
4,0,5,23,1,8,0.35,1,2,10.9,1.2,False,False,0.17550757979339818,False,0.2,False,0.4857863641379832,AdaBoost,AdaBoost,False,0.4857863641379832
1,0,13,347,1,27,0.114285714,0,0,11.5,1.0333,False,False,0.4659580988663383,False,0.5,False,0.4310195509729164,AdaBoost,AdaBoost,False,0.4310195509729164
3,0,6,51,3,14,0.3,1,3,8.0,0.8571,False,False,0.09559413111725999,False,0.0,False,0.10078436901929598,AdaBoost,AdaBoost,False,0.10078436901929598
