cbo,rfc,loc,moa,max_cc,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble,PredictedEnsemble,DSE_Prediction,DSE_Pred_Prob
2,24,446,1,5,False,False,0.11235739132355486,False,0.2,False,0.20142571211401936,Voting,Voting,False,0.11235739132355486
20,177,1737,4,15,False,True,0.9890566734440359,True,1.0,True,0.8239664614108734,Voting,Voting,True,0.9890566734440359
6,14,249,0,1,False,False,0.0937059638556933,False,0.0,False,0.1921165818658428,Voting,Voting,False,0.0937059638556933
10,55,470,1,3,False,False,0.1978531240624044,False,0.2,False,0.20313602357098706,Voting,Voting,False,0.1978531240624044
16,11,11,0,1,False,False,0.11363822417482927,False,0.0,False,0.1900636972328429,Voting,Voting,False,0.11363822417482927
3,78,844,0,19,False,True,0.7871027286598554,False,0.4,False,0.440551902486272,Voting,Voting,True,0.7871027286598554
5,10,61,1,1,False,False,0.09374837292715776,False,0.1,False,0.2630796614050326,Voting,Voting,False,0.09374837292715776
2,4,11,0,0,True,False,0.07417690273827998,False,0.0,False,0.16346949864860166,Voting,Voting,False,0.07417690273827998
12,93,1410,11,17,True,True,0.9542167503422012,True,0.9,True,0.6598448765362731,Voting,Voting,True,0.9542167503422012
0,3,3,0,1,False,False,0.07079763056532005,False,0.0,False,0.07736328124430651,Voting,Voting,False,0.07079763056532005
1,7,34,0,1,False,False,0.0772135076941506,False,0.0,False,0.03781741320704731,Voting,Voting,False,0.0772135076941506
2,13,410,0,6,False,False,0.0895493590416041,False,0.0,False,0.08133491531269907,Voting,Voting,False,0.0895493590416041
9,119,1158,3,11,False,True,0.6109978576529606,False,0.4,True,0.5057650460991175,RandomForest,RandomForest,False,0.4
7,9,28,0,1,False,False,0.0904585074047109,False,0.0,False,0.2835555514859429,Voting,Voting,False,0.0904585074047109
1,6,115,0,2,False,False,0.07589102114390818,False,0.1,False,0.05465428536320882,Voting,Voting,False,0.07589102114390818
1,15,60,0,1,False,False,0.08838369178041705,False,0.0,False,0.05781813213729733,Voting,Voting,False,0.08838369178041705
13,35,194,0,1,True,False,0.4822866243212483,True,0.8,False,0.4467119115862765,RandomForest,RandomForest,True,0.8
18,68,590,4,13,True,True,0.8464462874141804,True,1.0,True,0.8440508443094601,Voting,Voting,True,0.8464462874141804
22,123,1262,2,9,True,True,0.9585382937810132,True,0.8,True,0.5684211164169886,Voting,Voting,True,0.9585382937810132
6,12,50,1,1,False,False,0.09900118307932654,False,0.5,False,0.4233718660769805,Voting,Voting,False,0.09900118307932654
2,8,47,0,3,False,False,0.08202024508875004,False,0.0,False,0.04052056452359919,Voting,Voting,False,0.08202024508875004
0,4,20,0,1,False,False,0.07188103412966476,False,0.0,False,0.03723416818497123,Voting,Voting,False,0.07188103412966476
6,28,240,1,5,False,False,0.13062748530128662,False,0.0,False,0.08649146869610158,Voting,Voting,False,0.13062748530128662
0,17,91,0,3,False,False,0.09141790708968464,False,0.2,False,0.3572810238015557,Voting,Voting,False,0.09141790708968464
36,157,1717,3,26,False,True,0.6556020176138305,False,0.5,False,0.4282288039787859,Voting,Voting,True,0.6556020176138305
8,27,198,1,1,False,False,0.12787180824646532,False,0.0,False,0.2941832224758491,Voting,Voting,False,0.12787180824646532
2,4,305,0,0,False,False,0.07134661962807297,False,0.2,False,0.3410541415417317,Voting,Voting,False,0.07134661962807297
3,31,208,0,1,False,False,0.11709691942395414,False,0.0,False,0.01953781287460545,Voting,Voting,False,0.11709691942395414
5,1,1,0,1,False,False,0.07601807137743198,False,0.0,False,0.027769977760831004,Voting,Voting,False,0.07601807137743198
1,25,101,0,6,False,False,0.11027893871831453,False,0.0,False,0.22722497839185085,Voting,Voting,False,0.11027893871831453
3,14,245,0,4,False,False,0.0915811390890464,False,0.0,False,0.2204931422416672,Voting,Voting,False,0.0915811390890464
5,8,44,0,1,False,False,0.08514865329399161,False,0.0,False,0.04608029952294767,Voting,Voting,False,0.08514865329399161
1,9,395,0,1,False,False,0.07651986939249071,False,0.1,False,0.06725789811706287,Voting,Voting,False,0.07651986939249071
13,11,11,0,1,False,False,0.10631739708900892,False,0.0,False,0.2439394533836829,Voting,Voting,False,0.10631739708900892
2,4,9,0,0,False,False,0.07420001410367648,False,0.0,False,0.11458396876421345,Voting,Voting,False,0.07420001410367648
20,72,826,5,12,False,True,0.9013290013036293,True,0.8,True,0.5272369521315655,Voting,Voting,True,0.9013290013036293
2,41,354,0,4,False,False,0.13658312135443465,False,0.0,False,0.08831871624851262,Voting,Voting,False,0.13658312135443465
9,18,60,1,1,False,False,0.11544225620473872,False,0.2,False,0.3673344208278623,Voting,Voting,False,0.11544225620473872
0,8,28,0,0,False,False,0.40953811846835614,False,0.0,False,0.21223416683457288,Voting,Voting,False,0.40953811846835614
3,33,241,4,3,False,False,0.17049708657610338,False,0.0,False,0.06238068370664429,Voting,Voting,False,0.17049708657610338
21,27,27,0,1,False,False,0.15946496255980022,False,0.0,False,0.16162488409552575,Voting,Voting,False,0.15946496255980022
2,52,764,0,18,False,False,0.2817625940192114,False,0.3,False,0.3001911741297031,Voting,Voting,False,0.2817625940192114
0,6,8,0,1,False,False,0.0746228551197431,False,0.0,False,0.02599774947161888,Voting,Voting,False,0.0746228551197431
8,23,543,2,6,False,False,0.138525184010823,False,0.4,False,0.4995626959405885,Voting,Voting,False,0.138525184010823
3,5,128,0,3,False,False,0.07860410421995903,False,0.2,False,0.2071654296447084,Voting,Voting,False,0.07860410421995903
2,13,58,0,1,False,False,0.08712188584464169,False,0.0,False,0.06531763581969598,Voting,Voting,False,0.08712188584464169
79,44,392,5,6,True,True,0.954559018750075,False,0.1,False,0.4005219835820387,Voting,Voting,True,0.954559018750075
3,8,38,0,2,False,False,0.08277459772975397,False,0.0,False,0.04281690408846992,Voting,Voting,False,0.08277459772975397
9,34,233,2,1,False,False,0.1539672739486934,False,0.2,False,0.37866482267091056,Voting,Voting,False,0.1539672739486934
12,1,1,0,1,False,False,0.08887105915704469,False,0.0,False,0.043820536234642785,Voting,Voting,False,0.08887105915704469
3,11,17,0,1,False,False,0.0947050997577064,False,0.0,False,0.044032494426701686,Voting,Voting,False,0.0947050997577064
2,29,336,0,10,False,False,0.12994139185451606,False,0.0,False,0.06546743672190737,Voting,Voting,False,0.12994139185451606
2,4,21,0,1,False,False,0.0842884242168326,False,0.0,False,0.035524999191356765,Voting,Voting,False,0.0842884242168326
1,25,174,1,3,False,False,0.11701356741389347,False,0.3,False,0.3312688730338824,Voting,Voting,False,0.11701356741389347
2,31,423,0,13,False,False,0.1431441908007827,False,0.0,False,0.1041268189565326,Voting,Voting,False,0.1431441908007827
7,12,270,0,1,False,False,0.10238390179328556,False,0.4,False,0.05359517699065995,Voting,Voting,False,0.10238390179328556
0,8,20,0,0,False,False,0.08560168234327675,False,0.0,False,0.0883514820328848,Voting,Voting,False,0.08560168234327675
5,16,96,0,5,False,False,0.1081972372676308,False,0.1,False,0.3811963989302847,Voting,Voting,False,0.1081972372676308
3,10,38,0,1,False,False,0.09331116657065276,False,0.0,False,0.04142847314253165,Voting,Voting,False,0.09331116657065276
23,98,1347,10,16,True,True,0.9531258641922916,True,1.0,True,0.9657123278570926,Voting,Voting,True,0.9531258641922916
25,158,1864,11,20,False,True,0.6526321737090506,False,0.5,True,0.6839610692411066,RandomForest,RandomForest,False,0.5
5,5,24,0,1,False,False,0.09017291728042537,False,0.0,False,0.01713807218053666,Voting,Voting,False,0.09017291728042537
2,4,11,0,0,False,False,0.41704035559326,True,0.6,True,0.7748126650197813,Voting,Voting,False,0.41704035559326
0,25,29,0,1,False,False,0.1093322031127502,False,0.0,False,0.016653937290506692,Voting,Voting,False,0.1093322031127502
3,14,55,1,3,False,False,0.10467747432229142,False,0.0,False,0.1872531815349504,Voting,Voting,False,0.10467747432229142
0,5,18,1,1,False,False,0.08657447853948742,False,0.0,False,0.04771140015102255,Voting,Voting,False,0.08657447853948742
6,59,915,2,20,False,True,0.7652821701190748,False,0.4,False,0.2566139533924977,Voting,Voting,True,0.7652821701190748
9,34,523,1,17,False,True,0.5527744192555071,False,0.3,False,0.1916143515242742,Voting,Voting,True,0.5527744192555071
3,42,113,0,1,False,False,0.1418959141792088,False,0.0,False,0.0652504257887604,Voting,Voting,False,0.1418959141792088
5,17,113,2,1,False,False,0.11683191992248602,False,0.1,False,0.04622229274152091,Voting,Voting,False,0.11683191992248602
0,2,5,0,0,False,False,0.07853007489508512,False,0.0,False,0.15102786321799205,Voting,Voting,False,0.07853007489508512
3,12,55,0,4,False,False,0.0982540580879322,False,0.0,False,0.07900898454232153,Voting,Voting,False,0.0982540580879322
16,32,172,2,2,False,True,0.5049898841859255,False,0.4,False,0.3923340522070429,Voting,Voting,True,0.5049898841859255
1,15,77,0,1,False,False,0.0966332862331738,False,0.0,False,0.07037770466833836,Voting,Voting,False,0.0966332862331738
0,6,39,0,1,False,False,0.08370785931521356,False,0.0,False,0.022213234213586702,Voting,Voting,False,0.08370785931521356
0,1,1,0,1,False,False,0.07799862821104872,False,0.0,False,0.09126050775912284,Voting,Voting,False,0.07799862821104872
13,7,24,0,1,False,False,0.10771295078205367,False,0.0,False,0.03500830960628138,Voting,Voting,False,0.10771295078205367
10,15,55,0,1,False,False,0.4461133028117257,False,0.2,True,0.6031505539479558,Voting,Voting,False,0.4461133028117257
1,15,17,0,1,False,False,0.09684002440342092,False,0.0,False,0.042096109068660285,Voting,Voting,False,0.09684002440342092
4,5,36,0,1,False,False,0.08852643645470519,False,0.0,False,0.015532015113717263,Voting,Voting,False,0.08852643645470519
3,11,50,0,2,False,False,0.09529800089004684,False,0.0,False,0.015020409555993841,Voting,Voting,False,0.09529800089004684
4,27,145,0,1,False,False,0.11911476732892334,False,0.4,False,0.3668768622017729,Voting,Voting,False,0.11911476732892334
15,2,2,0,1,False,False,0.10553292573127608,False,0.0,False,0.03698127921940805,Voting,Voting,False,0.10553292573127608
5,19,396,0,2,False,False,0.10966981864251146,False,0.2,False,0.2747929440980447,Voting,Voting,False,0.10966981864251146
3,14,67,0,5,False,False,0.10189738761920482,False,0.0,False,0.1150062563690403,Voting,Voting,False,0.10189738761920482
42,187,4114,6,22,True,True,0.9922862836775088,True,1.0,True,0.8755993158961185,Voting,Voting,True,0.9922862836775088
3,50,342,1,4,False,False,0.16525582433671918,False,0.1,False,0.050155193734079034,Voting,Voting,False,0.16525582433671918
0,15,15,0,1,False,False,0.09526340534907883,False,0.0,False,0.13609581386647782,Voting,Voting,False,0.09526340534907883
1,14,104,0,1,False,False,0.09521078926052133,False,0.0,False,0.07254630705677652,Voting,Voting,False,0.09521078926052133
28,162,1494,12,8,True,True,0.9875646629343888,False,0.2,False,0.3035973523244888,Voting,Voting,True,0.9875646629343888
3,32,195,2,2,False,False,0.13761745325974895,False,0.5,False,0.25794571453973525,Voting,Voting,False,0.13761745325974895
65,77,1397,2,11,False,True,0.6213905279125425,False,0.3,False,0.4960679200226541,Voting,Voting,True,0.6213905279125425
0,37,211,0,3,False,False,0.12926919910159482,False,0.0,False,0.04646096671394342,Voting,Voting,False,0.12926919910159482
16,48,286,0,1,False,False,0.1847776280251109,False,0.3,False,0.22040152703742136,Voting,Voting,False,0.1847776280251109
9,61,887,3,3,True,False,0.2743088501103132,False,0.4,False,0.2184095123037655,Voting,Voting,False,0.2743088501103132
25,31,219,2,4,False,False,0.22263852396753425,False,0.0,False,0.08447303231845206,Voting,Voting,False,0.22263852396753425
11,37,183,0,7,False,False,0.15862923717148714,False,0.3,False,0.129642566704477,Voting,Voting,False,0.15862923717148714
9,98,1367,3,54,True,True,0.6008338006702943,False,0.0,False,0.2717566139141769,Voting,Voting,True,0.6008338006702943
2,13,141,0,5,False,False,0.09862990442443688,True,0.8,True,0.5465471877930707,Voting,Voting,False,0.09862990442443688
7,15,171,4,1,False,False,0.4778005622991322,False,0.3,False,0.3266496035260427,Voting,Voting,False,0.4778005622991322
2,2,21,0,0,False,False,0.08130221273568787,False,0.1,False,0.1573028730601083,Voting,Voting,False,0.08130221273568787
0,1,1,0,1,False,False,0.07799862821104872,False,0.0,False,0.09126050775912284,Voting,Voting,False,0.07799862821104872
3,15,125,0,6,False,False,0.1041823241605532,False,0.0,False,0.16075802227727165,Voting,Voting,False,0.1041823241605532
1,63,612,0,3,False,False,0.18223053340147852,False,0.5,False,0.32207012347918346,Voting,Voting,False,0.18223053340147852
1,11,39,0,1,False,False,0.091458172999263,False,0.0,False,0.0290085502621899,Voting,Voting,False,0.091458172999263
3,31,151,1,3,False,False,0.1303551353618953,False,0.1,False,0.11669865930514475,Voting,Voting,False,0.1303551353618953
5,47,583,0,7,False,False,0.16580181353221396,False,0.5,False,0.4218085136326253,Voting,Voting,False,0.16580181353221396
6,17,133,1,10,False,False,0.12495695535344015,False,0.4,False,0.4763472160665154,Voting,Voting,False,0.12495695535344015
1,11,39,0,1,False,False,0.091458172999263,False,0.0,False,0.0290085502621899,Voting,Voting,False,0.091458172999263
3,12,115,0,1,False,False,0.0957216128763755,False,0.0,False,0.1788532758528599,Voting,Voting,False,0.0957216128763755
1,20,214,1,5,False,False,0.11143294701732448,False,0.0,False,0.06249429872056,Voting,Voting,False,0.11143294701732448
2,18,152,1,5,False,False,0.1103494590718344,False,0.1,False,0.12750661452742698,Voting,Voting,False,0.1103494590718344
4,28,140,0,7,False,False,0.12693384592875626,False,0.0,False,0.3996071585476513,Voting,Voting,False,0.12693384592875626
7,73,1372,0,8,False,True,0.725266974578637,True,0.9,True,0.8274207626048966,Voting,Voting,True,0.725266974578637
0,13,38,1,1,False,False,0.09677677846576224,False,0.0,False,0.020028890509554816,Voting,Voting,False,0.09677677846576224
1,27,3320,0,17,False,False,0.4425873987895374,False,0.0,False,0.02443085094715004,Voting,Voting,False,0.4425873987895374
10,113,667,4,3,False,True,0.8818439242254611,False,0.3,False,0.33367281358930906,Voting,Voting,True,0.8818439242254611
8,47,530,0,13,False,True,0.5305224154567131,True,0.6,False,0.4161629109875945,AdaBoost,AdaBoost,False,0.4161629109875945
1,17,134,0,1,False,False,0.09921503491238808,False,0.1,False,0.03516811731794001,Voting,Voting,False,0.09921503491238808
8,133,1448,2,10,True,True,0.6128294941463499,False,0.5,False,0.4035633304212388,Voting,Voting,True,0.6128294941463499
3,27,140,0,1,False,False,0.1172826904262852,False,0.3,False,0.14552598749708207,Voting,Voting,False,0.1172826904262852
3,3,9,0,1,False,False,0.08463172689481357,False,0.0,False,0.022956097527495663,Voting,Voting,False,0.08463172689481357
1,7,17,0,0,False,False,0.08585230170347924,False,0.0,False,0.12919942356667835,Voting,Voting,False,0.08585230170347924
31,15,15,0,1,False,False,0.2000204160110091,False,0.1,False,0.11406147054897653,Voting,Voting,False,0.2000204160110091
0,7,9,0,1,False,False,0.08502763124531038,False,0.0,False,0.07662165827867701,Voting,Voting,False,0.08502763124531038
0,4,35,3,1,False,False,0.098312738886754,False,0.0,False,0.02150657761293801,Voting,Voting,False,0.098312738886754
2,19,1730,0,6,False,False,0.3074244515325525,False,0.0,False,0.03457528276106128,Voting,Voting,False,0.3074244515325525
0,29,29,0,1,False,False,0.11536589068918868,False,0.0,False,0.0844269289567672,Voting,Voting,False,0.11536589068918868
25,110,929,4,10,True,True,0.6127426919474595,True,0.6,False,0.2269387767831585,Voting,Voting,True,0.6127426919474595
7,26,211,0,2,False,False,0.12405081282612107,False,0.4,False,0.33381573968183004,Voting,Voting,False,0.12405081282612107
0,17,17,0,1,False,False,0.0979673010866028,False,0.0,False,0.0542910942461898,Voting,Voting,False,0.0979673010866028
2,3,93,0,0,False,False,0.4155928452636899,False,0.3,False,0.4461327307779809,Voting,Voting,False,0.4155928452636899
2,16,107,0,1,False,False,0.09953700584650098,False,0.1,False,0.15906455932259478,Voting,Voting,False,0.09953700584650098
3,74,764,1,4,False,False,0.2319356667415352,False,0.1,False,0.11858307383585184,Voting,Voting,False,0.2319356667415352
5,38,401,0,12,False,False,0.15949949383541162,False,0.1,False,0.19999030328133172,Voting,Voting,False,0.15949949383541162
6,78,663,0,12,True,True,0.6210945587530209,True,0.8,False,0.4276530208733156,Voting,Voting,True,0.6210945587530209
4,14,81,0,1,False,False,0.09341399256928523,False,0.0,False,0.3860165786592467,Voting,Voting,False,0.09341399256928523
0,9,20,1,1,False,False,0.09500840260044656,False,0.0,False,0.016524437282538558,Voting,Voting,False,0.09500840260044656
0,25,229,4,2,False,False,0.17938526043259187,False,0.0,False,0.11346017355272615,Voting,Voting,False,0.17938526043259187
1,11,31,0,1,False,False,0.08727808505866884,False,0.0,False,0.0124048052410566,Voting,Voting,False,0.08727808505866884
12,16,48,1,3,False,False,0.12409174499038644,False,0.1,False,0.21841004971422925,Voting,Voting,False,0.12409174499038644
2,5,11,0,1,False,False,0.08103896344390475,False,0.0,False,0.1071338992636329,Voting,Voting,False,0.08103896344390475
8,26,134,1,4,False,False,0.13443697218663533,False,0.1,False,0.4426591502977916,Voting,Voting,False,0.13443697218663533
0,4,10,0,1,False,False,0.07792117476500351,False,0.0,False,0.09996344686419296,Voting,Voting,False,0.07792117476500351
0,7,9,0,1,False,False,0.08162086562179617,False,0.0,False,0.021254886073226682,Voting,Voting,False,0.08162086562179617
2,12,105,0,1,False,False,0.08805367950724413,False,0.2,False,0.4622490021324213,Voting,Voting,False,0.08805367950724413
4,7,39,0,1,False,False,0.08500343367750735,False,0.0,False,0.00753144708632342,Voting,Voting,False,0.08500343367750735
0,1,1,0,1,False,False,0.07455832802414993,False,0.0,False,0.06019299072746032,Voting,Voting,False,0.07455832802414993
0,3,5,0,1,False,False,0.07682552970313113,False,0.0,False,0.04292945892251118,Voting,Voting,False,0.07682552970313113
2,10,50,2,3,False,False,0.11520641282124648,False,0.0,False,0.021229375588991555,Voting,Voting,False,0.11520641282124648
18,96,1603,4,23,False,True,0.9435664588241588,True,0.9,True,0.6660088561857352,Voting,Voting,True,0.9435664588241588
10,1,1,0,1,False,False,0.08491408325904508,False,0.0,False,0.024059717404794817,Voting,Voting,False,0.08491408325904508
5,6,19,0,1,False,False,0.08520366566401401,False,0.0,False,0.010528228133241042,Voting,Voting,False,0.08520366566401401
1,11,55,0,1,False,False,0.08676557470385089,False,0.3,False,0.07566218702238546,Voting,Voting,False,0.08676557470385089
0,28,404,0,6,False,False,0.11189634894045056,False,0.0,False,0.05488581660925308,Voting,Voting,False,0.11189634894045056
6,82,373,1,2,False,True,0.5677957144602739,False,0.1,False,0.229208298828268,Voting,Voting,True,0.5677957144602739
0,2,33,0,0,False,False,0.07374310295546473,False,0.1,False,0.30175200249370365,Voting,Voting,False,0.07374310295546473
3,16,385,5,1,False,False,0.23419742100051555,False,0.0,False,0.31543418551011937,Voting,Voting,False,0.23419742100051555
5,8,24,0,1,False,False,0.08768445712092275,False,0.0,False,0.010455738276981414,Voting,Voting,False,0.08768445712092275
5,16,99,0,2,False,False,0.0986231235923592,True,0.7,True,0.6463039890780581,Voting,Voting,False,0.0986231235923592
0,10,47,2,2,False,False,0.11081738161599104,False,0.0,False,0.008728917026592429,Voting,Voting,False,0.11081738161599104
2,11,39,0,3,False,False,0.09136826643870416,False,0.0,False,0.04091572828390262,Voting,Voting,False,0.09136826643870416
40,55,474,1,1,True,False,0.41609608242737,False,0.1,False,0.32577645756489315,Voting,Voting,False,0.41609608242737
2,20,112,0,1,False,False,0.09897840867329648,False,0.0,False,0.032808985829489594,Voting,Voting,False,0.09897840867329648
0,28,404,0,6,False,False,0.11189634894045056,False,0.0,False,0.05488581660925308,Voting,Voting,False,0.11189634894045056
35,1,1,0,1,False,False,0.17585297002044115,False,0.0,False,0.03401636015556666,Voting,Voting,False,0.17585297002044115
31,87,573,7,21,False,True,0.9718456130813576,True,0.9,True,0.7129394398028044,Voting,Voting,True,0.9718456130813576
16,73,616,5,3,False,True,0.8553269379077619,False,0.5,True,0.6849713937941191,RandomForest,RandomForest,False,0.5
0,8,20,0,0,False,False,0.08119866544430282,False,0.0,False,0.09655215975537487,Voting,Voting,False,0.08119866544430282
3,4,4,0,1,False,False,0.08094149579833103,False,0.0,False,0.01672521868367955,Voting,Voting,False,0.08094149579833103
11,29,243,0,7,False,False,0.13517489469296928,False,0.3,False,0.15400891738926153,Voting,Voting,False,0.13517489469296928
14,45,293,3,8,False,False,0.2529719501177469,True,0.6,True,0.6770930610981563,Voting,Voting,False,0.2529719501177469
0,4,10,0,1,False,False,0.07792117476500351,False,0.0,False,0.09996344686419296,Voting,Voting,False,0.07792117476500351
9,43,1050,6,4,False,True,0.512018262441383,False,0.4,False,0.41563422997733457,Voting,Voting,True,0.512018262441383
12,49,287,2,5,False,True,0.5370900157200923,True,0.9,True,0.8559373094396905,Voting,Voting,True,0.5370900157200923
12,11,11,0,1,False,False,0.10061962462645987,False,0.0,False,0.1332348784035395,Voting,Voting,False,0.10061962462645987
19,36,128,0,6,False,False,0.16523907014193476,False,0.0,False,0.3162185785695515,Voting,Voting,False,0.16523907014193476
22,31,31,0,1,False,False,0.15231635012989264,False,0.0,False,0.06558361828428297,Voting,Voting,False,0.15231635012989264
16,76,586,1,6,False,True,0.6061769661299617,True,0.9,True,0.6677658940698056,Voting,Voting,True,0.6061769661299617
0,9,45,0,1,False,False,0.08339726980002922,False,0.0,False,0.03122142280840572,Voting,Voting,False,0.08339726980002922
5,8,8,0,1,False,False,0.08803317710622398,False,0.0,False,0.0122139920077079,Voting,Voting,False,0.08803317710622398
0,6,10,0,1,False,False,0.08035825134471626,False,0.0,False,0.06816074355898975,Voting,Voting,False,0.08035825134471626
29,164,2168,5,62,False,True,0.6609688882582896,True,0.6,True,0.6840718000065458,Voting,Voting,True,0.6609688882582896
19,112,954,1,6,False,True,0.8639399681520633,True,0.7,True,0.6720907150235442,Voting,Voting,True,0.8639399681520633
3,21,387,1,14,False,False,0.14940796612159402,False,0.0,False,0.09475527370797322,Voting,Voting,False,0.14940796612159402
0,2,2,0,1,False,False,0.07570420915097201,False,0.0,False,0.08494672265981963,Voting,Voting,False,0.07570420915097201
10,61,301,1,2,False,False,0.19547871851066426,False,0.3,False,0.2951669014917665,Voting,Voting,False,0.19547871851066426
9,83,995,1,23,True,True,0.8926349345684529,True,0.7,False,0.362981329847781,Voting,Voting,True,0.8926349345684529
0,11,13,0,1,False,False,0.08665726614761353,False,0.0,False,0.10718139354138413,Voting,Voting,False,0.08665726614761353
8,16,79,0,1,False,False,0.10097104960159564,False,0.1,False,0.028541057262300967,Voting,Voting,False,0.10097104960159564
8,70,646,0,5,False,False,0.2016223508192045,True,0.6,True,0.5699759366351711,Voting,Voting,False,0.2016223508192045
6,8,22,0,1,False,False,0.08882694459262291,False,0.1,False,0.09376509465743664,Voting,Voting,False,0.08882694459262291
6,33,323,4,11,False,True,0.6158253784124975,False,0.0,False,0.3308028938667931,Voting,Voting,True,0.6158253784124975
6,66,745,3,2,False,True,0.5933412188695091,False,0.2,False,0.4787550549174459,Voting,Voting,True,0.5933412188695091
0,5,5,0,1,False,False,0.07923353666043105,False,0.0,False,0.005923436523837279,Voting,Voting,False,0.07923353666043105
7,19,108,1,1,False,False,0.4494101278374131,False,0.2,False,0.4876512480171874,Voting,Voting,False,0.4494101278374131
0,14,95,0,2,False,False,0.09046353730303736,False,0.4,False,0.3663319170038562,Voting,Voting,False,0.09046353730303736
1,9,32,0,1,False,False,0.08465528509932753,False,0.0,False,0.01269154192966176,Voting,Voting,False,0.08465528509932753
12,17,17,0,1,False,False,0.10928768880895193,False,0.0,False,0.02965125967465488,Voting,Voting,False,0.10928768880895193
11,75,876,1,4,False,True,0.5848826756533472,False,0.2,True,0.5761524142255378,RandomForest,RandomForest,False,0.2
16,74,865,7,7,False,True,0.93662888275689,False,0.3,True,0.5525860434644407,RandomForest,RandomForest,False,0.3
0,4,6,0,1,False,False,0.07800157928602462,False,0.0,False,0.010679753708153834,Voting,Voting,False,0.07800157928602462
5,19,116,0,1,False,False,0.10086282110070152,False,0.0,False,0.10996765278778672,Voting,Voting,False,0.10086282110070152
6,7,17,0,1,False,False,0.08762447806921649,False,0.0,False,0.09696430780274937,Voting,Voting,False,0.08762447806921649
1,10,142,0,2,False,False,0.08521038820624482,False,0.0,False,0.0571714673172634,Voting,Voting,False,0.08521038820624482
0,2,5,0,0,False,False,0.07428265945100979,False,0.0,False,0.16286605124034764,Voting,Voting,False,0.07428265945100979
4,7,17,0,1,False,False,0.08547032506951201,False,0.0,False,0.006196050881696793,Voting,Voting,False,0.08547032506951201
5,2,2,0,1,False,False,0.08056443896523657,False,0.0,False,0.02410961876070187,Voting,Voting,False,0.08056443896523657
27,35,315,0,7,False,False,0.19969160689593268,False,0.0,False,0.14778510379135193,Voting,Voting,False,0.19969160689593268
0,1,1,0,1,False,False,0.07455832802414993,False,0.0,False,0.06019299072746032,Voting,Voting,False,0.07455832802414993
17,212,2334,5,9,True,True,0.9910717329179586,True,0.9,True,0.5652441933681362,Voting,Voting,True,0.9910717329179586
18,4,134,20,1,False,True,0.6360444885783005,False,0.2,False,0.3872436758074633,Voting,Voting,True,0.6360444885783005
9,10,63,0,3,False,False,0.09756090684871543,False,0.2,False,0.2442561066807929,Voting,Voting,False,0.09756090684871543
3,4,11,0,1,False,False,0.08079683481785806,False,0.0,False,0.14027372307407618,Voting,Voting,False,0.08079683481785806
0,4,24,0,0,False,False,0.07625340174435881,False,0.1,False,0.2778742577357677,Voting,Voting,False,0.07625340174435881
26,30,34,0,1,False,False,0.16400660335558145,False,0.0,False,0.16753078824688478,Voting,Voting,False,0.16400660335558145
4,22,141,0,1,False,False,0.10353387427552163,False,0.0,False,0.0942228440783154,Voting,Voting,False,0.10353387427552163
59,210,1597,11,19,True,True,0.9988109480584979,True,0.8,True,0.7843375637424963,Voting,Voting,True,0.9988109480584979
0,4,4,0,1,False,False,0.07804185704977823,False,0.0,False,0.007205302032905423,Voting,Voting,False,0.07804185704977823
11,79,737,2,2,False,False,0.27968859906165616,False,0.4,False,0.4097666513238637,Voting,Voting,False,0.27968859906165616
2,1,1,0,1,False,False,0.07641460587336886,False,0.0,False,0.028019829246270042,Voting,Voting,False,0.07641460587336886
7,21,359,3,1,False,False,0.14921280738605433,False,0.2,False,0.3422010604263355,Voting,Voting,False,0.14921280738605433
3,24,149,1,1,False,False,0.10156465549049057,False,0.1,False,0.07431887065475852,Voting,Voting,False,0.10156465549049057
2,25,164,0,1,False,False,0.09616137467139636,False,0.1,False,0.4075466263844664,Voting,Voting,False,0.09616137467139636
17,6,6,0,1,False,False,0.1071765426001176,False,0.0,False,0.02700780954831703,Voting,Voting,False,0.1071765426001176
6,34,287,2,4,False,False,0.13650000868123185,False,0.1,False,0.05019626486632235,Voting,Voting,False,0.13650000868123185
0,7,44,0,1,False,False,0.0712373058727663,False,0.0,False,0.015238670326354953,Voting,Voting,False,0.0712373058727663
1,13,50,0,1,False,False,0.07978717335440808,False,0.0,False,0.008480129115906567,Voting,Voting,False,0.07978717335440808
0,33,201,0,5,False,False,0.11103073128336488,False,0.0,False,0.048599266064636513,Voting,Voting,False,0.11103073128336488
2,10,83,2,3,False,False,0.0903297978686363,False,0.0,False,0.06311362698205877,Voting,Voting,False,0.0903297978686363
1,2,32,0,0,False,False,0.0662954886759805,False,0.1,False,0.14855271261885428,Voting,Voting,False,0.0662954886759805
2,11,124,0,3,False,False,0.08212929475717111,False,0.2,False,0.3579130992215262,Voting,Voting,False,0.08212929475717111
18,81,711,2,6,False,True,0.6922654514464855,True,0.9,True,0.6492961274893767,Voting,Voting,True,0.6922654514464855
33,78,696,4,18,False,True,0.9444798768774104,True,0.9,True,0.6913075206031453,Voting,Voting,True,0.9444798768774104
4,7,47,2,2,False,False,0.08913799485586144,False,0.0,False,0.06158343188573985,Voting,Voting,False,0.08913799485586144
