lcom,ce,loc,moa,max_cc,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble,PredictedEnsemble,DSE_Prediction,DSE_Pred_Prob
3,0,35,0,1,False,False,0.025381975205471155,False,0.0,False,0.15411088958399918,Voting,Voting,False,0.025381975205471155
6,3,22,0,1,False,False,0.0262496984014444,False,0.0,False,0.0564968728104346,Voting,Voting,False,0.0262496984014444
13,13,226,1,1,False,False,0.061620009630460125,False,0.0,False,0.07031643592028672,Voting,Voting,False,0.061620009630460125
7,17,216,0,5,False,False,0.09276666503001002,False,0.0,False,0.02790873870770576,Voting,Voting,False,0.09276666503001002
36,1,342,0,4,False,False,0.07226336432053769,False,0.0,False,0.05154690457327382,Voting,Voting,False,0.07226336432053769
484,37,814,8,6,False,True,0.8996874924984969,True,0.775,True,0.5221371483641775,Voting,Voting,True,0.8996874924984969
21,11,80,0,1,False,False,0.039082014002597774,False,0.0,False,0.05231513246331858,Voting,Voting,False,0.039082014002597774
1,0,2,0,1,False,False,0.023526293072757533,False,0.0,False,0.01084456637945661,Voting,Voting,False,0.023526293072757533
6,22,413,1,6,False,False,0.4850474020285734,False,0.47,False,0.4985789532462256,Voting,Voting,False,0.4850474020285734
0,2,1,0,1,False,False,0.024317064934347914,False,0.0,False,0.008836926664193664,Voting,Voting,False,0.024317064934347914
3,0,3,0,1,False,False,0.02364476243092456,False,0.02,False,0.04071899111423809,Voting,Voting,False,0.02364476243092456
25,8,284,2,6,False,False,0.07193258345487334,False,0.25,False,0.3595510094906217,Voting,Voting,False,0.07193258345487334
263,1,724,0,7,False,False,0.4720617139759993,False,0.0,False,0.12490765083539135,Voting,Voting,False,0.4720617139759993
3,1,16,0,0,False,False,0.02407991326480784,False,0.0,False,0.09620841343903083,Voting,Voting,False,0.02407991326480784
21,7,73,0,2,False,False,0.034422463089670265,False,0.0,False,0.032330791438959616,Voting,Voting,False,0.034422463089670265
3,2,66,0,2,False,False,0.029024484354748768,False,0.0,False,0.1788462239683712,Voting,Voting,False,0.029024484354748768
309,4,465,3,8,False,True,0.5799139789209217,True,0.8,True,0.5084238577606591,Voting,Voting,True,0.5799139789209217
78,5,13,0,1,False,False,0.031272084133793066,False,0.25,False,0.04075923228039639,Voting,Voting,False,0.031272084133793066
0,0,23,0,1,False,False,0.02459680091255542,False,0.0,False,0.05923401598319612,Voting,Voting,False,0.02459680091255542
8,8,151,1,3,False,False,0.04284488077229829,False,0.0,False,0.1078127359988912,Voting,Voting,False,0.04284488077229829
0,4,254,1,3,False,False,0.217747248523512,False,0.3666666666666665,True,0.5044630690753124,Voting,Voting,False,0.217747248523512
78,7,13,0,1,False,False,0.033114498915698815,False,0.1181818181818182,False,0.06470562047755006,Voting,Voting,False,0.033114498915698815
13,9,189,0,5,False,False,0.05141651064771265,False,0.05,False,0.028880402008830738,Voting,Voting,False,0.05141651064771265
11,0,39,0,1,False,False,0.02592973869072109,False,0.26666666666666666,False,0.31171145400314165,Voting,Voting,False,0.02592973869072109
0,0,157,0,2,False,False,0.03511467421059752,False,0.0,False,0.12452793337770945,Voting,Voting,False,0.03511467421059752
6,5,37,0,1,False,False,0.028502658632534,False,0.0,False,0.12176905394352415,Voting,Voting,False,0.028502658632534
15,3,6,0,1,False,False,0.025698183428460253,False,0.0,False,0.014411151408442369,Voting,Voting,False,0.025698183428460253
2,6,57,1,1,False,False,0.3631586410190057,True,0.7,True,0.7639012248139637,Voting,Voting,False,0.3631586410190057
4,9,172,0,2,False,False,0.04600680717467539,False,0.0,False,0.015373705155780428,Voting,Voting,False,0.04600680717467539
1,1,16,0,1,False,False,0.02467821218093565,False,0.0,False,0.0425968727834294,Voting,Voting,False,0.02467821218093565
143,3,309,2,7,True,False,0.10915458732909028,False,0.2833333333333333,False,0.1562457530075613,Voting,Voting,False,0.10915458732909028
1,2,17,0,1,False,False,0.02522007514383068,False,0.0,False,0.03197014178212558,Voting,Voting,False,0.02522007514383068
107,21,765,5,9,False,False,0.4778703679569771,False,0.3,False,0.2410772757621109,Voting,Voting,False,0.4778703679569771
28,12,498,0,10,False,False,0.1837380942007384,False,0.21666666666666665,False,0.16624234582230218,Voting,Voting,False,0.1837380942007384
21,11,190,4,3,False,False,0.07454869722841645,False,0.0,False,0.03730127094829441,Voting,Voting,False,0.07454869722841645
10,0,75,0,2,False,False,0.1955860853356536,False,0.4833333333333333,False,0.4967834238359946,Voting,Voting,False,0.1955860853356536
8,11,173,0,2,False,False,0.05016864465256912,False,0.0,False,0.05075580779488048,Voting,Voting,False,0.05016864465256912
16,15,354,5,4,False,False,0.2470431302429696,False,0.0,False,0.09044596206334572,Voting,Voting,False,0.2470431302429696
11,1,129,6,3,False,False,0.2452342707622876,True,0.6,True,0.5003492726810429,Voting,Voting,False,0.2452342707622876
28,9,65,0,1,False,False,0.03549894740024346,False,0.0,False,0.056136583285398126,Voting,Voting,False,0.03549894740024346
457,6,454,2,7,True,False,0.4437471369780574,False,0.0,False,0.15762009793051893,Voting,RandomForest,False,0.14791571232601913
9,8,214,1,4,False,False,0.052484497456495936,False,0.0,False,0.09646646992361337,Voting,Voting,False,0.052484497456495936
3,4,39,0,1,False,False,0.3611355986631999,True,0.8,True,0.8161836837442461,Voting,Voting,False,0.3611355986631999
53,2,211,0,7,False,False,0.04725687414487182,False,0.0,False,0.05133976726315848,Voting,Voting,False,0.04725687414487182
492,6,441,2,7,True,True,0.6124411235839173,True,0.6583333333333333,True,0.5030775601594962,Voting,Voting,True,0.6124411235839173
0,0,164,0,13,False,False,0.1947038387864336,False,0.4666666666666666,True,0.5004541216087528,Voting,Voting,False,0.1947038387864336
406,13,229,0,1,False,False,0.4164376219136073,False,0.0,False,0.10074342788878414,Voting,Voting,False,0.4164376219136073
0,4,63,1,3,False,False,0.030233899148878567,False,0.0,False,0.11525685529468795,Voting,Voting,False,0.030233899148878567
1,4,30,0,1,False,False,0.02715638410677043,False,0.0,False,0.1550352274870684,Voting,Voting,False,0.02715638410677043
1,4,30,0,2,False,False,0.027866342077959908,False,0.0,False,0.048945089384753095,Voting,Voting,False,0.027866342077959908
3,6,237,0,2,False,False,0.3836127845602955,False,0.0,False,0.2373157930457372,Voting,Voting,False,0.3836127845602955
91,14,135,0,1,False,False,0.06103026370608783,False,0.4,False,0.4139625650931269,Voting,Voting,False,0.06103026370608783
1,9,400,0,1,False,False,0.09465306678646647,False,0.05,False,0.3216169703656065,Voting,Voting,False,0.09465306678646647
1,8,57,0,1,False,False,0.032296764469017795,False,0.0,False,0.16329407755296754,Voting,Voting,False,0.032296764469017795
0,5,94,0,1,False,False,0.03236037256867761,False,0.0,False,0.05927196458055362,Voting,Voting,False,0.03236037256867761
15,2,6,0,1,False,False,0.025153466478520795,False,0.0,False,0.06005439388899315,Voting,Voting,False,0.025153466478520795
21,2,7,0,1,False,False,0.025464334142792082,False,0.0,False,0.09243106742653427,Voting,Voting,False,0.025464334142792082
3,8,75,0,1,False,False,0.03378903098609514,False,0.0,False,0.05847744956806876,Voting,Voting,False,0.03378903098609514
33,24,468,0,2,False,False,0.3823110053477912,False,0.4928571428571429,False,0.4588511267372239,Voting,Voting,False,0.3823110053477912
0,0,22,0,1,False,False,0.02454199059014636,False,0.0,False,0.05923401598319612,Voting,Voting,False,0.02454199059014636
11,1,81,2,3,False,False,0.03069551694789933,False,0.0,False,0.03436578004669106,Voting,Voting,False,0.03069551694789933
0,1,1,0,1,False,False,0.02385002372097261,False,0.0,False,0.0018484597397957427,Voting,Voting,False,0.02385002372097261
3,0,90,0,6,False,False,0.03071255387833346,False,0.0,False,0.0678152183531779,Voting,Voting,False,0.03071255387833346
11,1,141,7,3,False,False,0.12704250076544696,False,0.05,False,0.17355137232487566,Voting,Voting,False,0.12704250076544696
0,0,11,0,0,False,False,0.023257543007314214,False,0.0,False,0.17070971688439104,Voting,Voting,False,0.023257543007314214
10,1,5,0,1,False,False,0.021606834015374915,False,0.0,False,0.10464692516984203,Voting,Voting,False,0.021606834015374915
1,2,2,0,1,False,False,0.021769287545676003,False,0.0,False,0.09635706784565548,Voting,Voting,False,0.021769287545676003
37,1,109,1,7,False,False,0.029209844604417237,False,0.0,False,0.09585466074643746,Voting,Voting,False,0.029209844604417237
18,19,360,0,6,False,False,0.1918805670838044,False,0.0,False,0.15917452124535228,Voting,Voting,False,0.1918805670838044
78,2,13,0,1,False,False,0.02572208782465624,False,0.5,False,0.3684553851678792,Voting,Voting,False,0.02572208782465624
11,6,169,0,5,False,False,0.03952244882678882,False,0.0,False,0.026708119685896942,Voting,Voting,False,0.03952244882678882
142,34,1051,9,17,False,True,0.5505028189829065,False,0.4,False,0.4983203311828006,Voting,Voting,True,0.5505028189829065
0,0,115,0,6,False,False,0.02840909735304019,False,0.0,False,0.027191668072057428,Voting,Voting,False,0.02840909735304019
0,4,52,0,1,False,False,0.025833241789351258,False,0.2,False,0.15968526593402985,Voting,Voting,False,0.025833241789351258
40,0,119,0,7,True,False,0.03007729796733192,False,0.0,False,0.004417330040188485,Voting,Voting,False,0.03007729796733192
0,1,190,0,5,False,False,0.035706957402392436,False,0.0,False,0.025655965600561097,Voting,Voting,False,0.035706957402392436
4,3,97,0,2,False,False,0.0286328697796889,False,0.0,False,0.04452022403534281,Voting,Voting,False,0.0286328697796889
6,0,17,0,1,False,False,0.021515633424200653,False,0.0,False,0.08382897962486006,Voting,Voting,False,0.021515633424200653
21,2,7,0,1,False,False,0.022676472004269668,False,0.0,False,0.1515711153157226,Voting,Voting,False,0.022676472004269668
4,0,90,0,1,False,False,0.025471022737543245,False,0.0,False,0.03540810443095118,Voting,Voting,False,0.025471022737543245
20,21,252,5,5,False,False,0.2801097009484083,False,0.0,False,0.09912854654361472,Voting,Voting,False,0.2801097009484083
3,9,166,0,3,False,False,0.042841034244282254,False,0.0,False,0.072701924195626,Voting,Voting,False,0.042841034244282254
1,2,70,0,3,False,False,0.02643718568612701,False,0.0,False,0.05735481955044348,Voting,Voting,False,0.02643718568612701
3,1,3,0,1,False,False,0.24351991636394554,True,0.6966666666666667,True,0.5084734208534893,Voting,Voting,False,0.24351991636394554
6,5,38,0,1,False,False,0.02603050700820815,False,0.0,False,0.1138686863881399,Voting,Voting,False,0.02603050700820815
3,1,16,0,0,False,False,0.02141895027597775,False,0.0,False,0.1179360694566037,Voting,Voting,False,0.02141895027597775
0,10,237,2,4,False,False,0.05721095698918492,False,0.0,False,0.0794034735250123,Voting,Voting,False,0.05721095698918492
61,1,154,1,7,True,False,0.0345934127816516,False,0.32,False,0.1354509175717669,Voting,Voting,False,0.0345934127816516
10,5,163,0,3,False,False,0.03693440782947565,False,0.0,False,0.05861331852556461,Voting,Voting,False,0.03693440782947565
17,0,128,0,5,False,False,0.030205692931113363,False,0.0,False,0.0014866323936995347,Voting,Voting,False,0.030205692931113363
18,7,255,0,5,True,False,0.053312531786460886,False,0.0,False,0.0478751513106133,Voting,Voting,False,0.053312531786460886
6,4,205,0,1,False,False,0.03836557443142061,False,0.0,False,0.09555491878950456,Voting,Voting,False,0.03836557443142061
1,1,15,0,1,False,False,0.021810130240452842,False,0.0,False,0.11585388118419228,Voting,Voting,False,0.021810130240452842
26,5,200,2,3,False,False,0.04118896679641613,False,0.0,False,0.11013543587461072,Voting,Voting,False,0.04118896679641613
37,10,449,2,9,False,False,0.13970088000802164,False,0.0,False,0.21095310947103332,Voting,Voting,False,0.13970088000802164
15,2,6,0,1,False,False,0.02241314321025438,False,0.0,False,0.10755559568141748,Voting,Voting,False,0.02241314321025438
28,11,87,0,1,False,False,0.03787663483965136,False,0.05,False,0.4324115651658017,Voting,Voting,False,0.03787663483965136
0,17,185,4,8,False,False,0.4487418376240053,True,0.6,False,0.4398078530722443,Voting,Voting,False,0.4487418376240053
24,1,331,1,22,False,False,0.03411134727480568,False,0.0,False,0.04415903209459658,Voting,Voting,False,0.03411134727480568
0,1,1,0,1,False,False,0.02111822565946589,False,0.0,False,0.052621674547332915,Voting,Voting,False,0.02111822565946589
0,12,155,0,2,False,False,0.046596062945352096,False,0.0,False,0.06487940339881132,Voting,Voting,False,0.046596062945352096
3,1,3,0,1,False,False,0.24351991636394554,True,0.6966666666666667,True,0.5084734208534893,Voting,Voting,False,0.24351991636394554
14,1,46,1,1,False,False,0.023069252320879783,False,0.0,False,0.044760472580814316,Voting,Voting,False,0.023069252320879783
15,8,83,0,2,False,False,0.03326852203322834,False,0.0,False,0.05956190469311454,Voting,Voting,False,0.03326852203322834
55,5,540,0,5,False,False,0.20129166633074388,False,0.0,False,0.1209897664680872,Voting,Voting,False,0.20129166633074388
6,7,29,0,1,False,False,0.0273138923640109,False,0.5,True,0.5512185148015445,Voting,Voting,False,0.0273138923640109
4,0,31,0,1,False,False,0.02214386767168594,False,0.0,False,0.08238794973308243,Voting,Voting,False,0.02214386767168594
331,3,370,3,7,True,True,0.7176695485815255,True,0.725,True,0.6136889615857244,Voting,Voting,True,0.7176695485815255
0,0,1,0,1,False,False,0.020599851881780446,False,0.0,False,0.07161285291009603,Voting,Voting,False,0.020599851881780446
6,1,91,6,1,False,False,0.04683180367201692,False,0.05,False,0.026300868681480655,Voting,Voting,False,0.04683180367201692
0,3,141,2,2,False,False,0.030759348931418032,False,0.0,False,0.032010227462863465,Voting,Voting,False,0.030759348931418032
28,1,8,0,1,False,False,0.02238236308864086,False,0.0,False,0.06985134748631333,Voting,Voting,False,0.02238236308864086
9,6,226,0,4,False,False,0.046123041262837984,False,0.0,False,0.19107788397870545,Voting,Voting,False,0.046123041262837984
110,1,204,0,12,False,False,0.03765546257669745,False,0.04,False,0.29697412661027184,Voting,Voting,False,0.03765546257669745
28,10,83,0,3,False,False,0.20439367340775474,False,0.26666666666666666,False,0.4971416044913357,Voting,Voting,False,0.20439367340775474
6,6,27,0,1,False,False,0.35958314956518195,True,0.6,True,0.6389027225888456,Voting,Voting,False,0.35958314956518195
88,2,163,2,7,True,False,0.0400040286624562,False,0.1,False,0.021893567744559268,Voting,Voting,False,0.0400040286624562
21,2,7,0,1,False,False,0.022676472004269668,False,0.0,False,0.1515711153157226,Voting,Voting,False,0.022676472004269668
0,0,13,0,0,False,False,0.1872986075675468,False,0.4999999999999999,False,0.4956700876439461,Voting,Voting,False,0.1872986075675468
13,24,337,1,3,False,True,0.619398922549704,True,1.0,True,0.7590831065238984,Voting,Voting,True,0.619398922549704
0,0,23,0,1,False,False,0.02162670605332589,False,0.0,False,0.0596758428220348,Voting,Voting,False,0.02162670605332589
25,11,411,0,5,False,False,0.12291199096239065,False,0.0,False,0.13671827060331698,Voting,Voting,False,0.12291199096239065
83,2,129,2,7,True,False,0.03586368430812157,False,0.0,False,0.027740400516477942,Voting,Voting,False,0.03586368430812157
13,21,157,0,4,False,False,0.11526031359577547,False,0.0,False,0.0924306129363495,Voting,Voting,False,0.11526031359577547
69,7,215,3,7,False,False,0.1673268706092913,False,0.06666666666666668,False,0.08538587833726033,Voting,Voting,False,0.1673268706092913
0,20,274,1,5,False,False,0.3223009070566456,False,0.4666666666666667,True,0.5041416563821716,Voting,Voting,False,0.3223009070566456
41,19,298,1,3,False,False,0.14827762492297342,False,0.2,True,0.5436238893465375,Voting,Voting,False,0.14827762492297342
4,12,271,0,9,False,False,0.0640003590413067,False,0.2,False,0.1825197709574703,Voting,Voting,False,0.0640003590413067
17,0,150,0,3,False,False,0.03145230376126664,False,0.0,False,0.0065601552537547176,Voting,Voting,False,0.03145230376126664
4,9,241,1,3,False,False,0.052429175709746124,False,0.1,False,0.288073214222906,Voting,Voting,False,0.052429175709746124
36,9,207,0,7,False,False,0.05053931671778924,False,0.0,False,0.08574078097848664,Voting,Voting,False,0.05053931671778924
28,2,8,0,1,False,False,0.02444524062404348,False,0.0,False,0.09630603245484752,Voting,Voting,False,0.02444524062404348
10,1,89,0,3,False,False,0.027179460306186547,False,0.0,False,0.02066880292780554,Voting,Voting,False,0.027179460306186547
1,7,125,0,1,False,False,0.032453251837590937,False,0.0,False,0.029166039897625437,Voting,Voting,False,0.032453251837590937
0,23,291,1,5,False,False,0.4029870552076669,False,0.4583333333333333,True,0.5043084865690095,Voting,Voting,False,0.4029870552076669
130,15,574,3,8,False,False,0.4072814744101205,True,0.825,True,0.7655420082258331,Voting,Voting,False,0.4072814744101205
24,0,50,0,1,False,False,0.02462409585841831,False,0.0,False,0.10213656703464816,Voting,Voting,False,0.02462409585841831
4,4,128,2,2,False,False,0.03207634174611942,False,0.0,False,0.01944019618851425,Voting,Voting,False,0.03207634174611942
10,1,5,0,1,False,False,0.02258354643918925,False,0.0,False,0.0807943067254497,Voting,Voting,False,0.02258354643918925
41,11,185,6,5,False,False,0.1816472604446756,False,0.0,False,0.058881035927340473,Voting,Voting,False,0.1816472604446756
1,7,46,0,1,False,False,0.02824801860528188,False,0.0,False,0.0744175129908669,Voting,Voting,False,0.02824801860528188
401,11,563,1,5,False,True,0.8164970956672302,True,0.7666666666666666,True,0.7076573504074296,Voting,Voting,True,0.8164970956672302
3,5,78,1,4,False,False,0.030277723875602517,False,0.0,False,0.07889139864027796,Voting,Voting,False,0.030277723875602517
15,0,385,0,47,False,False,0.035032528871051016,False,0.0,False,0.056989808509646286,Voting,Voting,False,0.035032528871051016
238,5,475,3,4,False,False,0.39552274896451706,False,0.0,False,0.1869503286389048,Voting,Voting,False,0.39552274896451706
31,7,297,0,7,False,False,0.05637824449111585,False,0.0,False,0.1249184109057683,Voting,Voting,False,0.05637824449111585
222,25,352,11,4,False,False,0.4385527450864531,False,0.38,False,0.331205171307203,Voting,Voting,False,0.4385527450864531
289,2,198,0,7,False,False,0.3194361525212807,False,0.1,False,0.09359981613910673,Voting,Voting,False,0.3194361525212807
1,8,56,0,1,False,False,0.02975351814014008,False,0.0,False,0.029552510893480526,Voting,Voting,False,0.02975351814014008
3,2,3,0,1,False,False,0.022705153102436298,False,0.028571428571428567,False,0.1265752790814036,Voting,Voting,False,0.022705153102436298
21,2,7,0,1,False,False,0.023940850371852958,False,0.0,False,0.08783174316653232,Voting,Voting,False,0.023940850371852958
1,4,33,0,1,False,False,0.02510987726760171,False,0.0,False,0.10672410043106564,Voting,Voting,False,0.02510987726760171
5,3,177,1,2,False,False,0.033187568523609164,False,0.03333333333333333,False,0.05897785401757305,Voting,Voting,False,0.033187568523609164
11,1,105,4,3,False,False,0.03927740367101658,False,0.0,False,0.001516329625104188,Voting,Voting,False,0.03927740367101658
11,1,105,4,3,False,False,0.03927740367101658,False,0.0,False,0.001516329625104188,Voting,Voting,False,0.03927740367101658
4,17,219,1,4,False,False,0.08418594101848041,False,0.0,False,0.0198616801141024,Voting,Voting,False,0.08418594101848041
11,1,117,5,3,False,False,0.05533351655654286,False,0.0,False,0.00609405373764221,Voting,Voting,False,0.05533351655654286
6,0,4,0,1,False,False,0.021782425410745758,False,0.0,False,0.032102984333289265,Voting,Voting,False,0.021782425410745758
10,16,525,3,3,False,False,0.4840617863272521,False,0.25,False,0.4908514962075962,Voting,Voting,False,0.4840617863272521
182,31,495,4,2,False,False,0.4694786668022218,False,0.0,False,0.13544603834857116,Voting,Voting,False,0.4694786668022218
15,2,84,0,1,False,False,0.0268247434277122,False,0.0,False,0.03725829016001029,Voting,Voting,False,0.0268247434277122
8,0,26,0,1,False,False,0.02268095068735167,False,0.0,False,0.050119388546642746,Voting,Voting,False,0.02268095068735167
0,14,402,0,17,False,False,0.0595836945347658,False,0.0,False,0.10029469256216107,Voting,Voting,False,0.0595836945347658
1,3,26,1,0,False,False,0.023705582244130118,False,0.06666666666666668,False,0.05525612415933719,Voting,Voting,False,0.023705582244130118
31,0,64,0,1,False,False,0.02571660787189224,False,0.0,False,0.03423442567952236,Voting,Voting,False,0.02571660787189224
24,0,49,0,1,False,False,0.024582421798483092,False,0.0,False,0.10213656703464816,Voting,Voting,False,0.024582421798483092
10,8,135,0,1,False,False,0.03498562634753125,False,0.0,False,0.07734758155865537,Voting,Voting,False,0.03498562634753125
63,1,152,1,7,True,False,0.03764815439656314,False,0.0,False,0.14479979653108388,Voting,Voting,False,0.03764815439656314
60,12,297,6,6,False,False,0.2672517278814075,False,0.0,False,0.15493174876747956,Voting,Voting,False,0.2672517278814075
118,3,264,1,7,True,False,0.06756739096450136,False,0.0,False,0.08184044378006593,Voting,Voting,False,0.06756739096450136
6,6,134,3,3,False,False,0.039427926716692485,False,0.0,False,0.06871113437626088,Voting,Voting,False,0.039427926716692485
1,7,35,0,1,False,False,0.02773838565651468,False,0.0,False,0.052263513226163634,Voting,Voting,False,0.02773838565651468
0,0,1,0,1,False,False,0.021363680781319224,False,0.0,False,0.02232750231388934,Voting,Voting,False,0.021363680781319224
1,4,11,0,1,False,False,0.02422552022484431,False,0.0,False,0.08631534161202001,Voting,Voting,False,0.02422552022484431
15,2,6,0,1,False,False,0.023522955436685384,False,0.0,False,0.07869337267677723,Voting,Voting,False,0.023522955436685384
1,1,2,0,1,False,False,0.021976899034465504,False,0.0,False,0.019881001672769863,Voting,Voting,False,0.021976899034465504
122,38,380,7,3,False,True,0.6203466422976825,False,0.43,False,0.4720241539181069,Voting,Voting,True,0.6203466422976825
9,0,155,0,3,False,False,0.030075676593669783,False,0.0,False,0.03130999614223035,Voting,Voting,False,0.030075676593669783
7,1,41,1,1,False,False,0.023981673747439567,False,0.0,False,0.04870672496827295,Voting,Voting,False,0.023981673747439567
1,1,9,0,1,False,False,0.022222469875591,False,0.0,False,0.09587926400193927,Voting,Voting,False,0.022222469875591
0,0,131,0,8,False,False,0.1396988599437116,False,0.15,False,0.3366634184016079,Voting,Voting,False,0.1396988599437116
0,0,35,0,1,False,False,0.022569745803325783,False,0.0,False,0.1045230065315438,Voting,Voting,False,0.022569745803325783
69,0,213,0,7,True,False,0.04228984169234787,False,0.0,False,0.09702473636396104,Voting,Voting,False,0.04228984169234787
378,7,28,0,1,False,False,0.3942149867059561,False,0.0,False,0.039739649733803006,Voting,Voting,False,0.3942149867059561
66,9,156,0,1,False,False,0.04425797099616405,True,0.5583333333333333,False,0.4784444708002558,Voting,Voting,False,0.04425797099616405
378,10,28,0,1,False,False,0.40075095556662704,False,0.0,False,0.10403813114264958,Voting,Voting,False,0.40075095556662704
3,2,3,0,1,False,False,0.022705153102436298,False,0.028571428571428567,False,0.1265752790814036,Voting,Voting,False,0.022705153102436298
6,1,4,0,1,False,False,0.022320377327259288,False,0.0,False,0.0822174729443389,Voting,Voting,False,0.022320377327259288
267,37,645,10,4,False,True,0.5256236279298719,True,0.5333333333333333,False,0.4694827240010658,AdaBoost,AdaBoost,False,0.4694827240010658
30,1,88,1,1,False,False,0.027634715451796816,False,0.0,False,0.08575007376258577,Voting,Voting,False,0.027634715451796816
20,1,99,1,7,False,False,0.0297314099989643,False,0.0,False,0.004063636737396403,Voting,Voting,False,0.0297314099989643
3,8,138,0,5,False,False,0.03745755511103308,False,0.0,False,0.05116385449487475,Voting,Voting,False,0.03745755511103308
36,10,80,0,1,False,False,0.03660001153844692,False,0.0,False,0.1121707190240917,Voting,Voting,False,0.03660001153844692
15,7,46,0,1,False,False,0.029253984890130275,False,0.0,False,0.015985148491178148,Voting,Voting,False,0.029253984890130275
11,4,169,0,4,False,False,0.03497021434372757,False,0.0,False,0.005624807946479746,Voting,Voting,False,0.03497021434372757
1,2,203,1,3,False,False,0.03483038660085908,False,0.1,False,0.147014173294789,Voting,Voting,False,0.03483038660085908
180,1,418,0,7,False,False,0.20083997860946426,False,0.1,False,0.08427915017553414,Voting,Voting,False,0.20083997860946426
