lcom,ce,loc,moa,max_cc,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble
10,16,525,3,3,False,True,0.731578330372796,True,0.7633333333333333,True,0.5015837313414666,Voting
182,31,495,4,2,False,True,0.6299698980117792,False,0.1,False,0.1457798284723503,Voting
15,2,84,0,1,False,False,0.1628114913114677,False,0.1,False,0.12018689760022995,Voting
8,0,26,0,1,False,False,0.13904227621538334,False,0.0,False,0.12323637646196715,Voting
0,14,402,0,17,False,False,0.19462280387150696,False,0.0,False,0.10051395907288962,Voting
1,3,26,1,0,False,False,0.13743605631166575,False,0.1,False,0.1073956305574956,Voting
31,0,64,0,1,False,False,0.15598275561892475,False,0.0,False,0.13972101041640222,Voting
24,0,49,0,1,False,False,0.14955014628686802,False,0.0,False,0.18547307419686565,Voting
10,8,135,0,1,False,False,0.20894048941242105,False,0.0,False,0.0711604309101056,Voting
63,1,152,1,7,True,False,0.19177807056203086,False,0.0,False,0.18351209480816624,Voting
60,12,297,6,6,False,False,0.4514281481885145,False,0.2,False,0.1570349311882846,Voting
118,3,264,1,7,True,False,0.3200316289821489,False,0.1,False,0.12712937666302418,Voting
6,6,134,3,3,False,False,0.21309476012636888,False,0.0,False,0.09886820927462232,Voting
1,7,35,0,1,False,False,0.16892245846463014,False,0.0,False,0.06968831966447521,Voting
0,0,1,0,1,False,False,0.13149228383998302,False,0.0,False,0.04820045766290708,Voting
1,4,11,0,1,False,False,0.14794095851635558,False,0.0,False,0.06750837303147081,Voting
15,2,6,0,1,False,False,0.14288601199926546,False,0.0,False,0.025672547058071173,Voting
1,1,2,0,1,False,False,0.13486250561142438,False,0.0,False,0.02802964932469117,Voting
122,38,380,7,3,False,True,0.7676347896184176,True,0.55,False,0.4818634869156762,AdaBoost
9,0,155,0,3,False,False,0.1842789442571222,False,0.1,False,0.12674207169972576,Voting
7,1,41,1,1,False,False,0.14042407535709928,False,0.0,False,0.09657285444777183,Voting
1,1,9,0,1,False,False,0.13637554005169802,False,0.07727272727272727,False,0.08570650143367428,Voting
0,0,131,0,8,False,False,0.4803777524457628,True,0.5333333333333334,False,0.4485223030854829,Voting
0,0,35,0,1,False,False,0.13907781971668118,False,0.0,False,0.08998184290654296,Voting
69,0,213,0,7,True,False,0.22279077555298754,False,0.0,False,0.10704173495243527,Voting
378,7,28,0,1,False,True,0.5735948498064048,False,0.0,False,0.04743192203858705,Voting
66,9,156,0,1,False,True,0.5852369468415578,True,0.9,True,0.6116478943532261,Voting
378,10,28,0,1,False,True,0.5818135078798446,False,0.0,False,0.1074857992286484,Voting
3,2,3,0,1,False,False,0.1388796243257766,False,0.0,False,0.1399905846288556,Voting
6,1,4,0,1,False,False,0.13656231104126593,False,0.0,False,0.06377323274046466,Voting
267,37,645,10,4,False,True,0.6356362344460877,False,0.4,False,0.456004278475761,Voting
30,1,88,1,1,False,False,0.16034761673370612,False,0.1,False,0.19876837665309935,Voting
20,1,99,1,7,False,False,0.15254586167263728,False,0.0,False,0.047733498066884136,Voting
3,8,138,0,5,False,False,0.2171911033234956,False,0.1,False,0.19715876342889227,Voting
36,10,80,0,1,False,False,0.21554083300039492,False,0.0,False,0.12564867346714365,Voting
15,7,46,0,1,False,False,0.17602370547931764,False,0.0,False,0.008351050879229568,Voting
11,4,169,0,4,False,False,0.20775604169807446,False,0.0,False,0.3344980680261995,Voting
1,2,203,1,3,False,False,0.2070929252482583,False,0.1,False,0.10732586020271423,Voting
180,1,418,0,7,False,True,0.5222206395491452,False,0.0,False,0.11628640827840755,Voting
