rfc,npm,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble
3,2,True,True,0.9832863970974092,True,1.0,True,0.9535333248068224,Voting
3,2,True,True,0.9832863970974092,True,1.0,True,0.9535333248068224,Voting
43,8,True,True,0.9999999999986364,True,1.0,True,0.868380159738565,Voting
2,1,True,True,0.6124833963178541,True,0.9719359762101698,True,0.5182212249582562,Voting
15,3,True,True,0.9998000755548774,True,1.0,True,0.8575622002434117,Voting
45,8,True,True,0.9999999999989098,True,1.0,True,0.868380159738565,Voting
1,1,True,True,0.6337606458893058,True,1.0,True,0.9996626870136316,Voting
104,9,True,True,1.0,True,1.0,True,0.868380159738565,Voting
15,3,True,True,0.9998000755548774,True,1.0,True,0.8575622002434117,Voting
44,14,True,True,1.0,True,1.0,True,0.868380159738565,Voting
20,12,True,True,1.0,True,1.0,True,0.8786922571175579,Voting
11,0,True,False,0.0280181544077166,False,0.0,False,0.1493350592863918,Voting
7,2,True,True,0.9891201243780454,True,1.0,True,0.8765501362821709,Voting
17,3,True,True,0.9998401434202836,True,1.0,True,0.8683809248220172,Voting
70,6,True,True,0.9999999999649256,True,1.0,True,0.8683801597258077,Voting
4,3,True,True,0.9993164554212258,True,1.0,True,0.9463868010204808,Voting
2,1,True,True,0.6124833963178541,True,0.9719359762101698,True,0.5182212249582562,Voting
49,0,True,True,0.9535266230524546,True,1.0,True,0.8821670857923266,Voting
131,44,True,True,1.0,True,1.0,True,0.868380159738565,Voting
43,10,True,True,0.9999999999999972,True,1.0,True,0.868380159738565,Voting
15,3,True,True,0.9998000755548774,True,1.0,True,0.8575622002434117,Voting
49,0,True,True,0.9535266230524546,True,1.0,True,0.8821670857923266,Voting
16,7,True,True,0.9999999993574632,True,1.0,True,0.8688103177981993,Voting
6,4,True,True,0.9999761613871276,True,1.0,True,0.9139950859934496,Voting
20,0,True,False,0.3995281739098923,True,1.0,True,0.5062906130705881,Voting
36,5,True,True,0.9999999638307844,True,1.0,True,0.8683801597258077,Voting
5,3,True,True,0.9993886818057618,True,1.0,True,0.938675680900519,Voting
18,9,True,True,0.9999999999990264,True,1.0,True,0.8837357649886411,Voting
10,2,True,True,0.9921493899691156,True,1.0,True,0.8520134028594034,Voting
23,0,True,True,0.6120849180139624,True,0.7430353535353535,True,0.5060426464030497,Voting
4,3,True,True,0.9993164554212258,True,1.0,True,0.9463868010204808,Voting
16,1,True,True,0.5660636624244161,False,0.0,False,0.0386182849210401,Voting
1,1,True,True,0.6337606458893058,True,1.0,True,0.9996626870136316,Voting
3,2,True,True,0.9832863970974092,True,1.0,True,0.9535333248068224,Voting
17,5,True,True,0.9999996968754687,True,1.0,True,0.8683809248220172,Voting
67,67,True,True,1.0,True,1.0,True,0.8683801597489437,Voting
2,1,True,True,0.6124833963178541,True,0.9719359762101698,True,0.5182212249582562,Voting
4,4,True,True,0.9999701832155218,True,1.0,True,0.9463868010204808,Voting
26,4,True,True,0.9999974564950908,True,1.0,True,0.8677189220628972,Voting
11,5,True,True,0.9999994068240279,True,1.0,True,0.9117087820612428,Voting
2,1,True,True,0.6124833963178541,True,0.9719359762101698,True,0.5182212249582562,Voting
101,13,True,True,1.0,True,1.0,True,0.868380159738565,Voting
4,3,True,True,0.9993164554212258,True,1.0,True,0.9463868010204808,Voting
32,7,True,True,0.99999999989275,True,1.0,True,0.8683242876253096,Voting
10,0,True,False,0.09178726137722297,True,0.6,True,0.6784952254191781,Voting
3,2,True,True,0.9832863970974092,True,1.0,True,0.9535333248068224,Voting
11,3,True,True,0.9996873243121264,True,1.0,True,0.9117087820612428,Voting
5,0,False,False,0.01481472160693934,False,0.0,False,0.05285811001723907,Voting
15,3,True,True,0.9998000755548774,True,1.0,True,0.8575622002434117,Voting
66,6,True,True,0.999999999945126,True,1.0,True,0.8683801597258077,Voting
7,2,True,True,0.9891201243780454,True,1.0,True,0.8765501362821709,Voting
2,1,True,True,0.6124833963178541,True,0.9719359762101698,True,0.5182212249582562,Voting
5,4,True,True,0.9999733393268144,True,1.0,True,0.938675680900519,Voting
26,3,True,True,0.9999415857962228,True,1.0,True,0.8677189220628962,Voting
39,3,True,True,0.9999863586514418,True,1.0,True,0.8683801597258067,Voting
3,1,True,True,0.6087959222709473,True,0.9757821300563236,True,0.6390265372819883,Voting
22,5,True,True,0.9999998267583876,True,1.0,True,0.8850717144638162,Voting
9,3,True,True,0.9996089974677194,True,1.0,True,0.8861303745161009,Voting
6,6,True,True,0.9999999548149652,True,1.0,True,0.9139950859934496,Voting
3,2,True,True,0.9832863970974092,True,1.0,True,0.9535333248068224,Voting
21,8,True,True,0.9999999999840128,True,1.0,True,0.8751579029979313,Voting
11,3,True,True,0.9996873243121264,True,1.0,True,0.9117087820612428,Voting
9,5,True,True,0.999999258056266,True,1.0,True,0.8861303745161009,Voting
11,5,True,True,0.9999994068240279,True,1.0,True,0.9117087820612428,Voting
4,2,True,True,0.984975930583739,True,1.0,True,0.9463868010204808,Voting
21,3,True,True,0.9998978048129666,True,1.0,True,0.8751579029979313,Voting
19,6,True,True,0.9999999894494483,True,1.0,True,0.8819737963639719,Voting
23,0,True,True,0.6120849180139624,True,0.7430353535353535,True,0.5060426464030497,Voting
74,5,True,True,0.9999999994850388,True,1.0,True,0.8683801597258077,Voting
0,0,True,False,0.3427454684418098,True,0.9,True,0.9999997299656396,Voting
138,68,True,True,1.0,True,1.0,True,0.8668734357310627,Voting
15,3,True,True,0.99980585678497,True,1.0,True,0.8738132111708277,Voting
35,4,True,True,0.9999991070063616,True,1.0,True,0.8668734357310627,Voting
8,2,True,True,0.9904339607082226,True,1.0,True,0.8560347929057955,Voting
56,30,True,True,1.0,True,1.0,True,0.8668734357310627,Voting
16,3,True,True,0.9998264225163972,True,1.0,True,0.8506535547751682,Voting
46,4,True,True,0.9999997396022892,True,1.0,True,0.8668734357310627,Voting
3,2,True,True,0.9836035424204741,True,1.0,True,0.9269744298505308,Voting
15,4,True,True,0.9999916063400792,True,1.0,True,0.8738132111708277,Voting
36,6,True,True,0.9999999985093764,True,1.0,True,0.8668734357310627,Voting
40,13,True,True,1.0,True,1.0,True,0.8668734357310627,Voting
37,5,True,True,0.9999999691592252,True,1.0,True,0.8668734357310627,Voting
14,2,True,True,0.995046168626924,True,1.0,True,0.8745868541683848,Voting
37,37,True,True,1.0,True,1.0,True,0.8668734357310627,Voting
15,3,True,True,0.99980585678497,True,1.0,True,0.8738132111708277,Voting
1,1,True,True,0.5984659331729263,True,1.0,True,0.9995253923460397,Voting
9,2,True,True,0.9080884013568771,True,0.7333333333333333,True,0.5060824294066874,Voting
15,3,True,True,0.99980585678497,True,1.0,True,0.8738132111708277,Voting
15,3,True,True,0.99980585678497,True,1.0,True,0.8738132111708277,Voting
15,3,True,True,0.99980585678497,True,1.0,True,0.8738132111708277,Voting
7,3,True,True,0.9995246641190056,True,1.0,True,0.8732595337987243,Voting
19,9,True,True,0.9999999999991924,True,1.0,True,0.8887074079934659,Voting
7,2,True,True,0.9893361812453062,True,1.0,True,0.8678078099723302,Voting
15,3,True,True,0.99980585678497,True,1.0,True,0.8738132111708277,Voting
20,0,True,False,0.3609023937194016,True,0.7218428014480647,True,0.5034004827076948,Voting
23,0,True,True,0.5462605526439549,True,0.7094435858259389,True,0.5054654231250406,Voting
42,21,True,True,1.0,True,1.0,True,0.8668734357310627,Voting
41,10,True,True,0.999999999999997,True,1.0,True,0.8668734357310627,Voting
44,2,True,True,0.9998255996471396,True,1.0,True,0.8543012131030651,Voting
78,29,True,True,1.0,True,1.0,True,0.8668734357310627,Voting
2,0,True,False,0.01862006281285366,False,0.02619737120929876,False,0.4800642851132424,Voting
20,0,True,False,0.3609023937194016,True,0.7218428014480647,True,0.5034004827076948,Voting
5,3,True,True,0.9994054938363168,True,1.0,True,0.8889919798435868,Voting
1,1,True,True,0.5984659331729263,True,1.0,True,0.9995253923460397,Voting
13,4,True,True,0.9999894982929242,True,1.0,True,0.8979463249666073,Voting
8,5,True,True,0.9999992054196688,True,1.0,True,0.8636659030847422,Voting
2,2,True,True,0.9817660637845012,True,1.0,True,0.8718567738114287,Voting
30,7,True,True,0.9999999998738496,True,1.0,True,0.8668734357310627,Voting
49,0,True,True,0.9539934491181712,True,1.0,True,0.8635428580267803,Voting
36,4,True,True,0.9999992016508826,True,1.0,True,0.8668734357310627,Voting
2,1,True,True,0.5806771908458007,True,0.9567676399400536,True,0.5253309344276867,Voting
7,3,True,True,0.9995246641190056,True,1.0,True,0.8732595337987243,Voting
62,3,True,True,0.9999989964040416,True,1.0,True,0.8668734357310627,Voting
90,39,True,True,1.0,True,1.0,True,0.8668734357310627,Voting
15,3,True,True,0.99980585678497,True,1.0,True,0.8738132111708277,Voting
34,1,True,True,0.9880627065382744,True,0.85,True,0.8368779989513809,Voting
2,1,True,True,0.5806771908458007,True,0.9567676399400536,True,0.5253309344276867,Voting
19,10,True,True,0.999999999999965,True,1.0,True,0.8887074079934659,Voting
20,10,True,True,0.9999999999999688,True,1.0,True,0.9026488395828174,Voting
15,3,True,True,0.99980585678497,True,1.0,True,0.8738132111708277,Voting
113,15,True,True,1.0,True,1.0,True,0.8668734357310627,Voting
68,38,True,True,1.0,True,1.0,True,0.8668734357310627,Voting
3,2,True,True,0.9836035424204741,True,1.0,True,0.9269744298505308,Voting
15,3,True,True,0.99980585678497,True,1.0,True,0.8738132111708277,Voting
14,4,True,True,0.999990611294606,True,1.0,True,0.8870665692583952,Voting
27,4,True,True,0.9999978117759434,True,1.0,True,0.8668734357310627,Voting
27,6,True,True,0.9999999959142784,True,1.0,True,0.8668734357310627,Voting
53,10,True,True,0.9999999999999992,True,1.0,True,0.8668734357310627,Voting
15,3,True,True,0.99980585678497,True,1.0,True,0.8738132111708277,Voting
32,3,True,True,0.9999710804389932,True,1.0,True,0.8668734357310627,Voting
16,3,True,True,0.9998264225163972,True,1.0,True,0.8506535547751682,Voting
49,0,True,True,0.9539934491181712,True,1.0,True,0.8635428580267803,Voting
38,4,True,True,0.999999361910232,True,1.0,True,0.8668734357310627,Voting
56,9,True,True,0.9999999999999872,True,1.0,True,0.8668734357310627,Voting
6,4,True,True,0.9999769944256416,True,1.0,True,0.8821791007351102,Voting
25,6,True,True,0.9999999948881272,True,1.0,True,0.8658755619409372,Voting
15,3,True,True,0.99980585678497,True,1.0,True,0.8738132111708277,Voting
13,3,True,True,0.9997571321820686,True,1.0,True,0.8979463249666073,Voting
3,2,True,True,0.9836035424204741,True,1.0,True,0.9269744298505308,Voting
0,0,True,False,0.3428179731080909,True,1.0,True,0.9998418684779291,Voting
21,4,True,True,0.9999957142889336,True,1.0,True,0.9099243978784208,Voting
26,15,True,True,1.0,True,1.0,True,0.8664582840935449,Voting
42,14,True,True,1.0,True,1.0,True,0.8668734357310627,Voting
19,2,True,True,0.9971526560246208,True,1.0,True,0.8351973307294435,Voting
3,2,True,True,0.9836035424204741,True,1.0,True,0.9269744298505308,Voting
6,2,True,True,0.9881170468531932,True,1.0,True,0.8786152970484319,Voting
8,3,True,True,0.9995749787908842,True,1.0,True,0.8629379312965751,Voting
15,3,True,True,0.99980585678497,True,1.0,True,0.8738132111708277,Voting
5,3,True,True,0.9994054938363168,True,1.0,True,0.8889919798435868,Voting
3,2,True,True,0.9836035424204741,True,1.0,True,0.9269744298505308,Voting
98,33,True,True,1.0,True,1.0,True,0.8668734357310627,Voting
78,20,True,True,1.0,True,1.0,True,0.8668734357310627,Voting
19,19,True,True,1.0,True,1.0,True,0.8887074079934659,Voting
2,1,True,True,0.5806771908458007,True,0.9567676399400536,True,0.5253309344276867,Voting
7,2,True,True,0.9893361812453062,True,1.0,True,0.8678078099723302,Voting
20,0,True,False,0.3609023937194016,True,0.7218428014480647,True,0.5034004827076948,Voting
16,3,True,True,0.9998264225163972,True,1.0,True,0.8506535547751682,Voting
7,2,True,True,0.9893361812453062,True,1.0,True,0.8678078099723302,Voting
21,10,True,True,0.999999999999972,True,1.0,True,0.9099243978784208,Voting
48,24,True,True,1.0,True,1.0,True,0.8668734357310627,Voting
