cbo,lcom3,mfa,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble
3,2.0,0.0,True,True,0.5997554252824425,True,0.9137233191644956,True,0.5143860991243522,RandomForest
4,2.0,0.0,True,True,0.6822444235147137,True,0.9941176470588236,True,0.9968373237432364,RandomForest
7,0.833333333,0.951807229,True,True,0.9960711954474456,True,1.0,True,0.9570428621462012,RandomForest
16,0.807407407,0.0,True,True,0.999881026388884,True,1.0,True,0.9253871733291256,RandomForest
0,0.804761905,0.0,False,False,0.2241400336447199,False,0.0,False,0.14234427220813825,RandomForest
8,0.9375,0.0,True,True,0.956611411094732,True,1.0,True,0.9944670837654552,RandomForest
3,0.9,0.947368421,True,True,0.9682564172697092,True,1.0,True,0.9297625104670504,RandomForest
6,2.0,0.0,False,True,0.7970064295036227,True,0.9875,True,0.9028545236550864,RandomForest
0,2.0,0.0,False,False,0.1640967545898747,False,0.05716885171757762,False,0.4849741347029984,RandomForest
4,0.916666667,0.88,True,True,0.9752039678986236,True,1.0,True,0.9644214738485924,RandomForest
3,2.0,0.891304348,True,True,0.9439875246132492,True,1.0,True,0.9145462162982247,RandomForest
0,2.0,0.0,True,False,0.1640967545898747,False,0.05716885171757762,False,0.4849741347029984,RandomForest
55,2.0,0.765957447,True,True,0.999999999999978,True,0.9,True,0.8248523277070495,RandomForest
0,2.0,0.0,False,False,0.1640967545898747,False,0.05716885171757762,False,0.4849741347029984,RandomForest
0,2.0,0.0,False,False,0.1640967545898747,False,0.05716885171757762,False,0.4849741347029984,RandomForest
3,2.0,0.959183673,True,True,0.9566817788524284,True,1.0,True,0.9290812109589636,RandomForest
2,2.0,0.959183673,True,True,0.935332732734842,True,1.0,True,0.96510062555107,RandomForest
2,2.0,0.94,True,True,0.9311969108034849,True,1.0,True,0.965243796115788,RandomForest
0,2.0,0.0,False,False,0.1640967545898747,False,0.05716885171757762,False,0.4849741347029984,RandomForest
2,2.0,0.0,True,True,0.5552064907321269,True,0.9419126500217696,True,0.5162383983604448,RandomForest
9,0.626262626,0.23076923100000002,True,True,0.9893742320022141,True,1.0,True,0.9835782106156656,RandomForest
7,0.7666666670000001,0.0,True,True,0.9323103166175332,True,1.0,True,0.931172300093288,RandomForest
10,0.054545455,0.0,True,True,0.9953194601530454,True,0.8,True,0.8667867296193786,RandomForest
8,2.0,0.851851852,True,True,0.9948625545290944,True,1.0,True,0.9183469972634044,RandomForest
